split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
36,2737,651,6.138107416879795,5.837173579109063,0.20051181910931978,0.2196969696969697,0.2824739665051277,0.2661290322580645,0.29599052925360886,0.23776223776223776,0.2919926212278281,0.25862068965517243,0.31968457289633057,0.3027027027027027,0.11917275378701078,0.08300573300573302,0.03721060639120288,0.03657367044463822,0.013516562748481176,0.023694043642721707,0.009518654722700415,0.027691951668502468
37,2793,595,5.943430003580379,6.722689075630252,0.14049312211010045,0.1824561403508772,0.21444539238475946,0.21021021021021022,0.22137537756463732,0.20317460317460317,0.20318265723731338,0.2178988326848249,0.2324526721597057,0.28888888888888886,0.09195955004960524,0.10643274853801166,0.018007279774946233,0.07867867867867864,0.006929985179877862,0.011077294595068371,-0.011262735147446079,0.029270014922392312
38,2789,599,5.916098960200788,6.844741235392321,0.10808285543262997,0.17543859649122806,0.32309208386595445,0.16893732970027248,0.32360617376994083,0.22727272727272727,0.21324776771281403,0.2,0.3881419580456451,0.2465753424657534,0.28005910261301514,0.07113674597452535,0.06504987417969066,0.07763801276548093,0.0005140899039863811,0.06453578427570428,-0.10984431615314041,0.17489419033283107
39,2702,686,6.10658771280533,5.97667638483965,0.17171609912903177,0.19135802469135801,0.12537579627393486,0.17525773195876287,0.13744695228667944,0.21505376344086022,0.14084689170860795,0.20532319391634982,0.15707691797352913,0.2413793103448276,-0.01463918115550264,0.05002128565346958,0.03170112169959427,0.06612157838606472,0.012071156012744583,0.019629965686849687,0.015471095434673093,0.016230026264921177
40,2682,706,6.263982102908278,5.382436260623229,0.1352716992962001,0.14330218068535824,0.2018171724867073,0.1735159817351598,0.21933583577271792,0.1834319526627219,0.20414088718534634,0.2074688796680498,0.23694350706370876,0.233502538071066,0.10167180776750867,0.09020035738570775,0.035126334577001456,0.05998655633590619,0.01751866328601062,0.017607671290990834,0.00232371469863904,0.032802619878362416
41,2727,661,5.720572057205721,7.564296520423601,0.18581045501607152,0.24822695035460993,0.27436256402461673,0.23738872403560832,0.293990559126739,0.2980132450331126,0.27495106501061084,0.25830258302583026,0.28572660874686606,0.3148148148148148,0.09991615373079454,0.0665878644602049,0.011364044722249333,0.07742609077920651,0.019627995102122264,-0.00826395037987293,0.0005885009859941115,0.010775543736255222
42,2789,599,6.023664395840803,6.3439065108514185,0.12289954437366919,0.18461538461538463,0.29379686626078105,0.20396600566572237,0.3424118590734162,0.2375,0.30297166454641095,0.23157894736842105,0.35691618343120585,0.2792452830188679,0.23401663905753667,0.09462989840348329,0.0631193171704248,0.07527927735314555,0.04861499281263515,0.014504324357789644,0.009174798285629893,0.0539445188847949
43,2793,595,6.015037593984962,6.386554621848739,0.17078669619452033,0.2151394422310757,0.27579927511492613,0.25,0.29147401611289175,0.23809523809523808,0.30009650477869376,0.2570281124497992,0.3053376396034173,0.27184466019417475,0.13455094340889698,0.05670521796309905,0.029538364488491176,0.021844660194174748,0.01567474099796562,0.013863623490525556,0.024297229663767628,0.005241134824723548
44,2710,678,5.756457564575646,7.374631268436578,0.09936205619608703,0.1893491124260355,0.19764138223985495,0.20224719101123595,0.20976887300312455,0.22705314009661837,0.1935966129918614,0.205607476635514,0.22606263850241518,0.22988505747126436,0.12670058230632814,0.040535945045228866,0.02842125626256023,0.027637866460028415,0.012127490763269605,0.016293765499290624,-0.004044769247993546,0.032466025510553775
45,2791,597,5.804371193120745,7.370184254606365,0.12413437502220465,0.21951219512195122,0.2172837769797679,0.25225225225225223,0.22593956565525458,0.21406727828746178,0.22047971166202027,0.25327510917030566,0.2216569930013601,0.2742857142857143,0.09752261797915546,0.05477351916376308,0.004373216021592213,0.02203346203346207,0.008655788675486692,-0.004282572653894479,0.003195934682252377,0.0011772813393398363
46,2753,635,6.24772974936433,5.354330708661418,0.12577642601424813,0.17232375979112272,0.22350114065086518,0.18892508143322476,0.23367046110018716,0.23357664233576642,0.19945605694451593,0.23333333333333334,0.22461988806529518,0.24528301886792453,0.09884346205104705,0.07295925907680181,0.0011187474144299936,0.05635793743469977,0.010169320449321978,-0.009050573034891984,-0.024045083706349252,0.025163831120779245
47,2785,603,6.175942549371634,5.638474295190713,0.11573397522969406,0.19742489270386265,0.2369999459372146,0.1702127659574468,0.25910439047889683,0.20327868852459016,0.21831432032980716,0.17857142857142858,0.2395844288897803,0.22660098522167488,0.12385045366008623,0.029176092517812224,0.002584482952565692,0.05638821926422807,0.022104444541682228,-0.019519961589116536,-0.01868562560740744,0.021270108559973133
48,2778,610,6.011519078473722,6.393442622950819,0.14626362109135674,0.18382352941176472,0.2838150844236831,0.17159763313609466,0.3015448152399527,0.2332155477031802,0.2577413133558037,0.2006269592476489,0.32841644843098233,0.23788546255506607,0.1821528273396256,0.05406193314330135,0.04460136400729925,0.0662878294189714,0.017729730816269607,0.026871633191029642,-0.026073771067879392,0.07067513507517864
49,2686,702,6.329113924050633,5.128205128205128,0.11226469616885468,0.1796875,0.23550724453421132,0.19435736677115986,0.23044793557285206,0.21232876712328766,0.2858240184664992,0.21212121212121213,0.29332709991081185,0.23696682464454977,0.18106240374195717,0.05727932464454977,0.05781985537660053,0.042609457873389905,-0.0050593089613592546,0.06287916433795979,0.05031677393228787,0.007503081444312665
50,2780,608,5.827338129496403,7.236842105263158,0.13935832288705635,0.18336886993603413,0.17346278322358616,0.21606648199445982,0.18924229144064236,0.23824451410658307,0.16592391173306825,0.21722846441947566,0.17537124694273695,0.22608695652173913,0.0360129240556806,0.042718086585705,0.0019084637191507936,0.010020474527279305,0.015779508217056204,-0.01387104449790541,-0.007538871490517907,0.0094473352096687
