split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hyper_recip_pr_auc,hb_graph_pr_auc
33,2742,646,8.096280087527353,7.739938080495357,0.12218852827995724,0.20287697188813486,0.22732192574941718,0.19836436135491373,0.202316529788543
34,2753,635,8.318198329095532,6.771653543307086,0.1148098726051067,0.18375802061720542,0.19530183955772792,0.151890546776031,0.19782420652366392
35,2775,613,7.747747747747748,9.29853181076672,0.15452317780262076,0.22680472948271957,0.27824865620706823,0.24607295619662295,0.3056491909400201
36,2737,651,8.293752283522105,6.912442396313365,0.21105374703039537,0.22928328192380062,0.22522497993246113,0.2530374605117236,0.28233598834752677
37,2793,595,8.306480486931616,6.722689075630252,0.1102073562044715,0.11781028723495546,0.12976226717309003,0.13448080738092041,0.13328432926928463
38,2750,638,7.781818181818181,9.090909090909092,0.16249921844101478,0.25148786042125965,0.28974428876856834,0.2360318898271363,0.28029348985998664
39,2756,632,7.764876632801161,9.177215189873419,0.17153220187136312,0.23410859200638742,0.24379458721507985,0.2642319962292251,0.28992934823730226
40,2682,706,8.389261744966444,6.6572237960339935,0.16528035159282803,0.20669877291174157,0.2295717498713795,0.23416819364501812,0.22119285814575468
41,2759,629,8.191373686118158,7.3131955484896665,0.1368749567500387,0.2535427810833014,0.25429057517508474,0.22082793904894882,0.22133825175230698
42,2740,648,7.846715328467154,8.796296296296296,0.16226832265079433,0.2737575905648885,0.25415064608237736,0.2903952133761373,0.28281062739249524
43,2676,712,7.88490284005979,8.567415730337078,0.12231387023368803,0.1754090397311483,0.1910229630188897,0.17178941814125712,0.17719734196900788
44,2760,628,8.18840579710145,7.32484076433121,0.10747504280041839,0.24301248398202654,0.27469328713987595,0.23173523121369327,0.23801403232034019
45,2801,587,8.318457693680829,6.643952299829642,0.18535550067697248,0.2291745389446615,0.2640694573016713,0.25018574698560536,0.31161759071061
46,2753,635,8.063930257900472,7.874015748031496,0.16609189239469632,0.26631728684033906,0.2827200321311115,0.2774400010275034,0.32300262290151593
47,2817,571,7.880724174653888,8.756567425569177,0.14149888139540526,0.22759069655837236,0.25301172098461683,0.21128815366862091,0.2616366015952307
48,2779,609,7.916516732637639,8.538587848932677,0.15623633848851107,0.19415996044925646,0.1731711670596109,0.1803251729467889,0.15787442013297934
49,2793,595,8.091657715717867,7.73109243697479,0.1267426228461645,0.16999668050443792,0.18808812340750608,0.17243484499485917,0.17032793223098724
50,2780,608,7.805755395683453,9.046052631578947,0.11473194193320381,0.20355063777246776,0.22434704113378287,0.2017987490205596,0.2140683462896206
