split_index,seed_index,noise_seed,n_train,n_test,pair_pr_auc,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper_pr_auc,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__protein_NormUniqueSum,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
15,6,15048,2759,629,0.29699604755551207,0.03660774839992595,0.145219233754557,0.06526808887908131,0.07270674666978294,-0.003249062099318889,-0.0028023898235374324,-0.0017344917004838145,0.0038816623216977484,-0.003621298482078689,0.46070500737247794,0.08288880109219154,0.03808536587309293,0.020851165746323813,-0.009277479348228795,0.014078006612340377,0.030397630980299906,0.05018592897128331,0.0034691558797881215,0.09794352842353977,0.08625454613645588,0.0027675598238414813,0.0028405782698357695,0.08189471367329061,0.0016515421070196767,0.194728082569915,-0.00010120421542420544,0.004531184671322968,0.011477839537517348,-0.0036579558496617425,0.003654494633761851
15,7,15049,2759,629,0.26299662594757467,0.02981129416320154,0.12416519256617198,0.0592499903253067,0.0641956008664644,-0.006225043702713493,-0.0007421515960135628,-0.02818016669533268,0.0022097067617989547,-0.007968582752675563,0.4131142498229572,0.052462555180159076,0.011086219739760872,-0.013667392722370863,-0.027771405183680053,-0.02369908932614324,0.007101277217587504,0.008743261271017983,0.0020095284911774538,0.054984294177813677,0.05807911382167609,-0.005539710133659709,-0.014134115276418707,0.038218406481195046,-0.013154015077711505,0.1314398227341906,-0.01243088934738103,0.009716420046473596,-0.014684077887970937,-0.004149157953249183,-0.006621541585273849
15,8,15050,2759,629,0.2865401272597088,0.05999798667429561,0.13174644988518852,0.06719115452333158,0.0656494672832997,0.002574574595213036,-0.019237981619736656,0.013830960501880457,0.013330156186501399,0.007038266463620857,0.414583136809308,0.04731180009763423,0.01834922361183191,0.003090334890303398,-0.010255589696259509,-0.010947347539464308,0.021211957774469836,0.016060953065647247,0.000866800590280159,0.06062002729483403,0.03763266222136087,-0.0015714496789279609,-0.00476825077612863,0.04182380733568018,-0.013564254532880593,0.1442397885063311,-0.001582431837580439,-0.010438013139313963,0.00974731546891765,-0.008118496574198558,0.006429574925875941
15,9,15051,2759,629,0.2559002477151606,0.03226953044373805,0.10852470831185253,0.04284028716947273,0.06099718666984555,-0.0180403525936348,0.001565219621979172,-0.003699928746774964,-0.03025080818620073,-0.005428463314983473,0.4582951654795454,0.053515203409368925,0.03175853815277278,0.019527281394389223,-0.0008409349801687171,0.006272234971506691,0.029199543474540447,0.027641683954007783,0.002270234711388708,0.11523595540549944,0.07293298258628575,0.0013056946762955324,-0.00034146689399915385,0.08932091977502543,-0.005015162143128643,0.18221043576946347,-0.006626623022589989,0.00014753651837840498,-0.00019502934919951587,0.011635590232910813,-0.0017217119586628916
16,0,16042,2635,753,0.21615786364157033,0.012448372569487642,0.08023938699582385,0.015007236066966509,0.016770605131755805,-0.01513777270813722,-0.0032592797523718657,-0.012247876271433918,0.005935323906570644,5.087821274925575e-05,0.32759236051688717,0.04000640015169079,-0.0019120504684976447,0.023290717595691325,0.0002457569330678366,0.033174416256584224,0.03666466329181404,0.030253797640236446,0.005881279670784579,0.03876218553358941,0.026286927874627837,0.006930992628129196,0.003121545707357515,0.05006910963233875,0.00578173239499809,0.09242558367015721,0.009025541929738317,0.008497365875650248,-0.0007270676762121564,0.0187269661348032,-6.651879177960174e-06
16,1,16043,2635,753,0.22307538807380634,0.0076242642964231555,0.09390106813402374,0.019923271102913708,0.011558635225387328,-0.0029521064988678376,-0.0004776986754197299,0.0004582224494555365,0.002426836218282255,-0.005626466613461315,0.3130729979113477,0.04187823205565351,-0.002628025017378616,0.01742233093286231,0.005969053526817147,0.02053305170257342,0.03686944416961929,0.043533257522609864,-0.0006269131428038088,0.028414141637496133,0.016896047891732786,0.0012221578508498532,0.0007496839239051368,0.04807660054823672,0.0006438196028211496,0.09709274381424624,-0.00805366997191424,-5.953062904712203e-06,0.0017962119785969398,0.0018322772143565258,-0.0010609322173840917
16,2,16044,2635,753,0.23648667111313926,0.02812279287377819,0.09430996330173509,0.017851824811096297,0.037818226314541944,0.008892291783630327,0.0007972668180419556,0.013457597359363175,0.007552003605307503,0.01227102069053861,0.3133737823160413,0.03681579114331446,0.013404656502795237,0.016202118499979094,-0.00011585498014740625,0.022904012092558816,0.021970906955049847,0.03649154092605776,-0.00040947561197688385,0.035619897762527844,0.03433137590061435,0.0006850745538002634,-0.005946204344849393,0.03614142642214105,-0.000347006151651541,0.08638033411981486,0.006871478404489473,-0.004536186793512675,0.0017844165829177916,0.004771452450917785,0.002179367570781532
16,3,16045,2635,753,0.20950266762569894,0.001700138058275838,0.0728960425718577,0.01542505860206365,0.018261739271987255,-0.0035265680821902844,0.005523046672117305,0.0014014659739001122,-0.011289705331779082,-0.004864617519041495,0.29649244469400365,0.026737682529772,-0.00012121281548878038,0.01138630843915408,-0.0013904297105378494,0.008081129654445556,0.007990805608929346,0.026814181701811535,-0.0034903578196404327,0.03390196100647865,0.011547481119934944,0.0018569699909294413,-0.006488937993677035,0.0364924181706187,0.00034963509657348624,0.07462110407911546,-0.011647393396830108,-0.0023151841264537954,0.0021878951291174455,-0.003995701910826294,-0.001079189406237502
16,4,16046,2635,753,0.2569109588188022,0.03449145621501741,0.11812501663200714,0.02409946145433797,0.03643800868059374,0.01118903218036654,0.02182386695624789,0.007330576203754424,0.02221530975131008,-0.010876858121419208,0.3057185739377121,0.04174985801448032,-0.004954957675140204,0.00491521705389541,-0.006450747310180633,0.02189583152116615,0.01745368742303722,0.03271913923912007,0.0016840109792730263,0.0364312872878055,0.02135883204559143,0.005604466191881608,0.0008677801177753075,0.04516136600600319,-0.0007662779937406772,0.07800690576846749,0.0005566033221744815,-8.172345974155059e-05,0.0027657116362595825,0.004165450432577517,-0.004176516499095617
16,5,16047,2635,753,0.21896740320354008,0.007236444253229476,0.08429013112233935,0.001483065679455628,0.017323797848914895,0.009385572596511937,-0.006980530119909215,-0.0037620999138864714,-0.004802866367398592,-0.0044099035165784395,0.30510123734556827,0.026447753467926764,-0.007673300873444294,0.009661614244483146,-0.005532231289711348,0.01790537364312892,0.03675233733301915,0.028574908177024454,-0.0012744006764779491,0.025573729724612016,0.01981422989525087,0.0001816844304801557,-0.0042481957813833016,0.037100399783168723,-0.002701848658402772,0.08229374134647557,0.011148700382932464,0.0029919004533254857,-0.004206200978867846,0.0019302823677454228,0.001168188165401951
