ProteinId,pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_ComponentSize,pair_EigenvectorCentrality,pair_BetweennessCentrality,pair_KatzCentrality,pair_AvgNeighborDegree
Q15532,13,0.9615384615384616,75,685,1.2683320873943715e-33,5.917287878076605e-07,0.01105338375257752,24.53846153846154
Q15542,23,0.7470355731225297,189,685,1.299878786346152e-31,0.000136104931465748,0.013609204669842329,24.304347826086957
Q15543,14,0.989010989010989,90,685,5.131253733824837e-32,0.0,0.011219702417174196,21.714285714285715
Q15544,14,0.989010989010989,90,685,5.131253733824837e-32,0.0,0.011219702417174196,21.714285714285715
Q15545,23,0.7470355731225297,189,685,1.299878786346152e-31,0.000136104931465748,0.013609204669842329,24.304347826086957
Q15554,6,0.6666666666666666,10,8,7.298077604703536e-237,0.0,0.008915167203859414,4.5
Q15572,4,1.0,6,685,1.3914875994806237e-33,0.0,0.008675750775661068,8.5
Q15573,4,1.0,6,685,1.3914875994806237e-33,0.0,0.008675750775661068,8.5
Q15596,4,0.16666666666666666,1,13,3.7474888345747844e-263,8.844339622641509e-07,0.00860329380295642,3.75
Q15628,7,0.9523809523809523,20,21,3.378329553103968e-204,0.0,0.009135256021141522,7.857142857142857
Q15631,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q15633,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q15637,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q15648,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
Q15650,2,1.0,1,4,3.195257280973362e-294,0.0,0.008301096752186286,3.0
Q15661,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
Q15700,3,0.6666666666666666,2,8,9.150617022308861e-245,0.0,0.00847466269467114,6.333333333333333
Q15744,6,0.5333333333333333,8,685,5.362517567995172e-38,4.867662473794558e-06,0.009109427411236324,15.5
Q15750,3,0.6666666666666666,2,4,4.092410137862595e-294,2.94811320754717e-07,0.008443096375367233,2.3333333333333335
Q15788,4,0.3333333333333333,2,13,4.2773177190070984e-263,2.94811320754717e-07,0.008606116857866556,4.0
Q15796,2,1.0,1,11,9.854290449975734e-288,0.0,0.008303613485292956,3.5
Q15797,1,0.0,0,11,3.908956211750156e-288,0.0,0.008154154505788973,3.0
Q15819,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q15822,2,0.0,0,9,8.443299410562826e-251,0.0,0.008316878689556603,6.0
Q15825,4,0.6666666666666666,4,9,1.565584758832995e-250,0.0,0.008616768210967055,5.0
Q15831,4,0.6666666666666666,4,5,2.9340276013801005e-275,0.0,0.008595529192608349,3.0
Q15853,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q15858,4,0.6666666666666666,4,14,4.308142921260887e-201,0.0,0.008693870845446736,12.0
Q15904,25,0.98,294,26,4.3686670983786824e-80,8.040308747855917e-08,0.014089709335874643,24.52
Q15906,21,0.8142857142857143,171,685,1.6290278279097662e-32,2.068369425385935e-05,0.013018229183051632,24.38095238095238
Q15910,11,0.7454545454545455,41,685,5.71599069996144e-36,0.0,0.010133501937394485,15.818181818181818
Q16099,3,1.0,3,5,2.3211873964611386e-265,0.0,0.008456280006498961,4.0
Q16181,4,0.8333333333333334,5,5,2.820823997958267e-265,0.0,0.008600934214284114,3.5
Q16186,35,0.9966386554621849,593,685,2.099723787872996e-33,0.0,0.021166729146904862,37.05714285714286
Q16236,1,0.0,0,685,2.3661707510089997e-39,0.0,0.008216217582469735,25.0
Q16254,10,0.9777777777777777,44,685,4.5237115669691066e-35,6.551362683438155e-08,0.009936176751316802,16.3
Q16363,4,0.6666666666666666,4,12,1.0220709339446858e-221,0.0,0.008645073211247968,7.5
Q16394,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q16445,5,0.5,5,13,1.0380732887809121e-215,1.579346361185984e-07,0.00880911408094472,7.8
Q16478,3,1.0,3,5,2.3211873964611386e-265,0.0,0.008456280006498961,4.0
Q16514,33,0.6306818181818182,333,685,3.673710453690103e-31,0.0006287412473253856,0.016157385521502057,24.363636363636363
Q16520,19,0.2573099415204678,44,685,9.480790421645265e-37,0.0014796180431204016,0.011144606779622406,8.578947368421053
Q16526,3,0.0,0,5,1.3906198373358794e-297,0.0,0.00844062053711278,2.0
Q16531,24,0.2391304347826087,66,685,3.30065472419273e-30,0.00042718359588073314,0.012777866825150004,13.875
Q16533,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q16534,3,0.3333333333333333,1,685,4.772778968617943e-38,4.463854333404762e-06,0.00856295085729327,16.0
Q16540,51,1.0,1275,52,0.004561205485623934,0.0,0.0712350571734474,51.0
Q16543,2,0.0,0,3,0.0,0.0,0.00829094718395542,1.0
Q16552,4,1.0,6,10,1.7030235508023447e-232,0.0,0.008633580980493338,6.5
Q16570,1,0.0,0,4,5e-323,0.0,0.008153977756468304,3.0
Q16576,40,0.33974358974358976,265,685,6.845889927874836e-35,0.00040536530004253593,0.01583119647684203,15.225
Q16585,11,0.9454545454545454,52,15,3.530830536689552e-162,2.0473008385744236e-07,0.00992119743907151,11.545454545454545
Q16586,11,0.9454545454545454,52,15,3.530830536689552e-162,2.0473008385744236e-07,0.00992119743907151,11.545454545454545
Q16594,33,0.6306818181818182,333,685,3.673710453690103e-31,0.0006287412473253856,0.016157385521502057,24.363636363636363
Q16595,5,1.0,10,49,8.709596282178585e-23,0.0,0.00921735455789279,13.6
Q16602,3,0.0,0,5,1.3906198373358794e-297,0.0,0.00844062053711278,2.0
Q16611,1,0.0,0,9,1.0977709130808087e-282,0.0,0.008159149989222413,5.0
Q16621,2,0.0,0,685,2.523511173840495e-38,1.310272536687631e-07,0.008389716341977466,18.5
Q16630,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q16637,8,1.0,28,9,1.6552785569759197e-193,0.0,0.009302390729928825,8.0
Q16649,2,0.0,0,685,2.378732536385163e-38,8.709568733153631e-06,0.00835229110195983,11.5
Q16665,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q16695,3,1.0,3,13,1.0536687011237075e-219,0.0,0.00849987899079836,9.333333333333334
Q16718,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
Q16740,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q16787,5,0.4,4,12,9.977394657658612e-222,8.844339622641509e-07,0.008786800369034396,6.2
Q16795,43,1.0,903,49,3.387100420385373e-21,0.0,0.03187528343002525,43.116279069767444
Q16816,5,1.0,10,25,1.1482019874991485e-172,0.0,0.008917216570049397,15.0
Q16864,25,0.98,294,26,4.3686670983786824e-80,8.040308747855917e-08,0.014089709335874643,24.52
Q16875,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
Q16877,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
Q16891,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q17RW2,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
Q19AV6,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
Q1HG43,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q1HG44,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q1ZZU3,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q2M389,9,0.6944444444444444,25,10,1.952063653391165e-204,0.0,0.009425530436545768,6.555555555555555
Q2MV58,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
Q2NKJ3,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q2TBA0,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q2UY09,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
Q2VPB7,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
Q2WGJ6,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q2WGJ8,11,1.0,55,12,2.8415495999889934e-162,0.0,0.009903079997896323,11.0
Q3B726,12,1.0,66,685,4.335451959861421e-35,0.0,0.010669789311229862,22.666666666666668
Q3KNV8,8,0.9285714285714286,26,685,1.2899468233418748e-33,0.0,0.009556570022879553,16.75
Q3MIR4,4,0.0,0,14,3.427261763620426e-264,0.0,0.008586823546431956,2.0
Q3MUY2,6,1.0,15,9,7.325338586896534e-220,0.0,0.00894636866507255,6.333333333333333
Q3SY84,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q3SYG4,7,1.0,21,8,2.6961278171948206e-206,0.0,0.009118033774501103,7.0
Q3T906,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q3ZCQ8,12,0.9848484848484849,65,13,8.636558655617434e-155,0.0,0.010113445012514117,11.833333333333334
Q49AN0,3,0.0,0,5,1.3906198373358794e-297,0.0,0.00844062053711278,2.0
Q4ADV7,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q4G0F5,2,1.0,1,19,4.4570380090007204e-132,0.0,0.008351310151717625,10.5
Q4G163,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q4LE39,18,0.9738562091503268,149,685,6.305027895029271e-35,2.309724783657258e-06,0.012051246804974804,23.11111111111111
Q4U2R6,51,1.0,1275,52,0.004561205485623934,0.0,0.0712350571734474,51.0
Q4VC05,18,0.8366013071895425,128,685,1.4520449621564306e-33,1.6825306746001136e-06,0.012119799409231172,22.88888888888889
Q504Q3,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q52LA3,12,0.803030303030303,53,685,4.5603512527560843e-35,4.244621522053291e-05,0.010250843412808257,14.416666666666666
Q52LJ0,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q52LR7,18,1.0,153,685,1.6096515369503086e-32,0.0,0.012504837914044576,27.27777777777778
Q53F19,17,0.875,119,24,4.732194749019451e-125,3.5377358490566038e-06,0.011245441559547478,15.235294117647058
Q53G59,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q53GS7,30,1.0,435,44,4.011411226112391e-59,0.0,0.0168467697368591,30.533333333333335
Q53GS9,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
Q53GT1,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q53H12,5,1.0,10,7,4.247906105670618e-235,0.0,0.00877583042823764,5.4
Q53HC5,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q53HL2,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
Q53S33,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q53T94,4,1.0,6,685,1.3914875994806237e-33,0.0,0.008675750775661068,8.5
Q53TQ3,14,1.0,91,685,1.8380528190799e-33,0.0,0.011134071193287768,22.214285714285715
Q567U6,15,1.0,105,19,6.132980257749592e-131,0.0,0.010846195304531887,15.2
Q587J8,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q58A45,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q58WW2,4,0.8333333333333334,5,685,3.3440996329056814e-31,0.0,0.009275408073454864,57.75
Q5BKZ1,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q5EE01,15,1.0,105,18,8.692850941763512e-131,0.0,0.010849812512926127,15.266666666666667
Q5H8A4,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q5H9F3,5,1.0,10,685,1.0661212706798834e-32,0.0,0.00918788040805694,29.8
Q5H9S7,4,0.8333333333333334,5,685,3.3440996329056814e-31,0.0,0.009275408073454864,57.75
Q5HYA8,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
Q5HYK3,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
Q5IJ48,2,1.0,1,5,1.1921517708991137e-281,0.0,0.008306224003205458,4.0
Q5J8M3,9,0.9722222222222222,35,10,4.3562864659438164e-184,7.370283018867925e-08,0.009487770726005453,8.777777777777779
Q5JPE7,2,1.0,1,5,1.1921517708991128e-281,0.0,0.008306224003205458,4.0
Q5JS54,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q5JU00,10,1.0,45,685,3.418536662142352e-33,0.0,0.009722357578479151,10.3
Q5JVF3,5,0.9,9,685,9.946904489600679e-33,1.4770106250236322e-07,0.009141874312708222,17.2
Q5MIZ7,2,1.0,1,6,8.794193613364763e-287,0.0,0.008306133187835879,4.0
Q5MNV8,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q5PSV4,18,0.9738562091503268,149,685,6.305027895029271e-35,2.309724783657258e-06,0.012051246804974804,23.11111111111111
Q5QJE6,40,1.0,780,685,1.1511427798327655e-28,0.0,0.02694094621907783,40.8
Q5QP82,4,0.8333333333333334,5,685,3.3440996329056814e-31,0.0,0.009275408073454864,57.75
Q5RKV6,11,0.9818181818181818,54,12,1.0984686023285825e-163,0.0,0.009895915175231328,10.818181818181818
Q5SRE5,30,1.0,435,44,4.011411226112391e-59,0.0,0.0168467697368591,30.533333333333335
Q5SXM2,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q5SY16,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q5SY80,11,1.0,55,12,2.8415495999889934e-162,0.0,0.009903079997896323,11.0
Q5T011,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
Q5T200,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
Q5T2S8,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q5T440,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q5T4S7,4,1.0,6,25,9.959485844458665e-173,0.0,0.008753870375696264,16.75
Q5T653,51,1.0,1275,52,0.004561205485623934,0.0,0.0712350571734474,51.0
Q5T6F0,4,0.8333333333333334,5,685,3.3440996329056814e-31,0.0,0.009275408073454864,57.75
Q5T6S3,8,0.9285714285714286,26,685,5.3418386612959035e-36,0.0,0.009652429947537549,19.75
Q5T8P6,4,1.0,6,11,1.4361608793405137e-237,0.0,0.008630747939305409,6.25
Q5TA45,13,1.0,78,17,2.1966905509927173e-145,0.0,0.01035826168751192,13.23076923076923
Q5TAQ9,4,0.8333333333333334,5,685,3.3440996329056814e-31,0.0,0.009275408073454864,57.75
Q5TAT6,0,0.0,0,1,0.0,0.0,0.008007212150783405,0.0
Q5TBB1,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q5TD94,11,1.0,55,14,1.2070476258688924e-147,0.0,0.009985398751818047,13.0
Q5TGZ0,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q5TKA1,12,0.803030303030303,53,685,4.5603512527560843e-35,4.244621522053291e-05,0.010250843412808257,14.416666666666666
Q5UCC4,9,0.9722222222222222,35,10,4.3562864659438164e-184,7.370283018867925e-08,0.009487770726005453,8.777777777777779
Q5UE93,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q5VIR6,4,0.8333333333333334,5,5,2.820823997958265e-265,1.9654088050314467e-07,0.008600934214284114,3.5
Q5VSL9,6,0.8,12,8,2.2705515090326947e-219,0.0,0.008941137046304618,6.0
Q5VTR2,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q5VTU8,20,1.0,190,21,1.6333054557374227e-101,0.0,0.012282447099778507,20.0
Q5VUJ9,10,1.0,45,685,3.418536662142352e-33,0.0,0.009722357578479151,10.3
Q5VWG9,14,0.989010989010989,90,685,5.131253733824838e-32,0.0,0.011219702417174196,21.714285714285715
Q5VWK5,3,1.0,3,14,2.896246946195507e-236,0.0,0.008459539255833764,4.333333333333333
Q5VZE5,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q5VZM2,2,0.0,0,4,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q5W0V3,2,1.0,1,7,1.5665339396767712e-245,0.0,0.008314718850477706,5.5
Q5XG87,2,1.0,1,11,5.615204145010873e-238,0.0,0.008319686389877727,6.5
Q5XKP0,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q5XPI4,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q5XUX0,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q5XUX1,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q5XX13,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q641Q2,8,0.6428571428571429,18,10,1.7383155857796704e-204,0.0,0.009267007815132268,6.5
Q659A1,5,0.7,7,6,8.367676402703754e-254,0.0,0.008753845282543747,3.8
Q66K64,5,0.9,9,685,3.429701174435419e-31,0.0,0.009439695017741525,47.2
Q676U5,2,1.0,1,5,1.1921517708991132e-281,0.0,0.008306224003205458,4.0
Q68CL5,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q68CP9,13,0.9871794871794872,77,685,1.2839638936363915e-33,5.425935676818744e-07,0.011117998985404316,25.846153846153847
Q68CZ1,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q68CZ6,7,1.0,21,8,2.6961278171948206e-206,0.0,0.009118033774501103,7.0
Q68DK7,3,1.0,3,685,3.707727441038603e-35,0.0,0.008477003791656838,5.666666666666667
Q68E01,16,0.6666666666666666,80,17,2.237725621375622e-145,5.306603773584906e-06,0.010788834601925493,11.0
Q695T7,2,0.0,0,3,0.0,0.0,0.00829094718395542,1.0
Q69YN4,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
Q6AI39,12,0.9696969696969697,64,685,1.2381809991985067e-33,5.436809295409563e-07,0.010867483194540584,25.666666666666668
Q6I9Y2,16,0.9916666666666667,119,24,4.7145254056059564e-125,0.0,0.011102694174510234,16.125
Q6IA17,2,1.0,1,11,1.505681868238325e-287,0.0,0.008303790222313092,3.5
Q6IA86,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
Q6IAA8,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q6IBW4,4,1.0,6,8,1.3461998429165463e-237,0.0,0.008622901409811916,5.5
Q6IE81,4,0.8333333333333334,5,685,4.400901092630365e-34,1.179245283018868e-07,0.008733066185967791,12.5
Q6IN85,2,1.0,1,6,8.794193613364763e-287,0.0,0.008306133187835879,4.0
Q6IPU0,15,1.0,105,18,8.692850941763512e-131,0.0,0.010849812512926127,15.266666666666667
Q6IQ16,3,1.0,3,685,9.88773806012143e-32,0.0,0.009055536759180978,71.33333333333333
Q6JEL2,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q6KB66,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q6KC79,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q6MZP7,12,0.803030303030303,53,685,4.5603512527560843e-35,4.244621522053291e-05,0.010250843412808257,14.416666666666666
Q6N069,2,0.0,0,4,8.6807532017e-313,2.94811320754717e-07,0.00829597582714281,2.0
Q6NUP7,1,0.0,0,6,4.849008646871846e-287,0.0,0.008159101734403928,5.0
Q6NUQ1,2,1.0,1,5,3.195257280973358e-294,0.0,0.008301096752186286,3.0
Q6NUS6,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
Q6NVH7,3,1.0,3,4,1.4901897136238896e-281,0.0,0.008448311333798378,3.0
Q6NXR4,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q6NXT4,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q6NZ36,8,1.0,28,9,1.6552785569759197e-193,0.0,0.009302390729928825,8.0
Q6NZY4,2,1.0,1,11,5.381063262056075e-238,0.0,0.008317165646131826,6.0
Q6P050,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q6P0N0,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q6P161,51,1.0,1275,52,0.004561205485623934,0.0,0.0712350571734474,51.0
Q6P179,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q6P1J9,5,1.0,10,8,6.111449131577806e-236,0.0,0.008775825132115177,5.4
Q6P1K2,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
Q6P1L8,51,1.0,1275,52,0.004561205485623934,0.0,0.0712350571734474,51.0
Q6P1M3,6,0.3333333333333333,5,8,1.3298370267709663e-244,0.0,0.008902254251984112,3.6666666666666665
Q6P1X5,23,0.7470355731225297,189,685,1.299878786346152e-31,0.000136104931465748,0.013609204669842329,24.304347826086957
Q6P2C8,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
Q6P2E9,6,0.9333333333333333,14,11,8.380363819654862e-223,0.0,0.008943488528204297,6.166666666666667
Q6P2Q9,28,1.0,378,685,1.0237465550272318e-29,0.0,0.017506591434835097,34.607142857142854
Q6P3S6,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q6P4F2,5,1.0,10,49,8.709596282178585e-23,0.0,0.00921735455789279,13.6
Q6P4R8,14,1.0,91,685,1.8380528190799e-33,0.0,0.011134071193287768,22.214285714285715
Q6P5R6,52,0.9939668174962293,1318,77,0.13801588932728134,3.6851415094339625e-08,0.0805291981992681,51.75
Q6P5S7,25,0.98,294,26,4.3686670983786824e-80,8.040308747855917e-08,0.014089709335874643,24.52
Q6P9B9,13,1.0,78,17,2.1966905509927173e-145,0.0,0.01035826168751192,13.23076923076923
Q6P9G0,13,0.9743589743589743,76,14,1.3977443814219955e-147,1.0720411663807891e-07,0.010333072629848694,12.692307692307692
Q6PCT2,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q6PD62,5,1.0,10,8,6.111449131577806e-236,0.0,0.008775825132115177,5.4
Q6PF06,5,1.0,10,7,4.247906105670618e-235,0.0,0.00877583042823764,5.4
Q6PF15,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q6PGP7,2,1.0,1,8,1.6258788237372224e-236,0.0,0.008309510286515418,4.5
Q6PI98,14,1.0,91,685,1.8380528190799e-33,0.0,0.011134071193287768,22.214285714285715
Q6PID8,4,1.0,6,685,1.007490997397762e-31,0.0,0.009185572967136835,51.5
Q6PIF2,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q6PIJ6,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q6PIW4,1,0.0,0,2,0.0,0.0,0.008149036683579107,1.0
Q6PJ61,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q6PJG2,3,1.0,3,685,3.3698098301704234e-36,0.0,0.008675516033109268,24.333333333333332
Q6PJI9,4,1.0,6,44,2.898792040082992e-60,0.0,0.008943481001916158,20.5
Q6QNY0,7,1.0,21,13,6.23678933353567e-187,0.0,0.009164637778398875,9.142857142857142
Q6QNY1,12,0.6212121212121212,41,13,9.496061352067548e-187,9.827044025157232e-07,0.009948495110732558,7.833333333333333
Q6R327,4,1.0,6,6,4.9194892160959596e-253,0.0,0.008611665469978337,4.5
Q6STE5,16,0.9416666666666667,113,685,1.3855922427327336e-33,1.6006162508907547e-06,0.01176422805497414,24.625
Q6TDP4,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q6TFL4,2,1.0,1,685,9.640951072818382e-32,0.0,0.008897935643864721,105.5
Q6TGC4,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q6UN15,6,1.0,15,11,2.873277817882709e-217,0.0,0.008949594663872677,6.5
Q6UVJ0,2,1.0,1,3,8.6807532017e-313,0.0,0.00829597582714281,2.0
Q6UWB1,5,0.8,8,14,8.11493289029088e-236,1.1816085000189057e-06,0.008781328523657388,5.8
Q6UWZ7,6,1.0,15,18,4.0731986615234124e-194,0.0,0.009019415532881426,10.5
Q6UX40,13,1.0,78,14,1.5497178980112677e-145,0.0,0.010348576877836605,13.0
Q6UXL0,5,0.5,5,17,1.8443055129670617e-247,1.474056603773585e-07,0.00875436031626091,3.8
Q6UXN9,11,0.9454545454545454,52,685,1.5130437072702726e-33,1.474056603773585e-07,0.010130718505127596,16.454545454545453
Q6UXV4,6,1.0,15,7,8.565519987246091e-221,0.0,0.008940842074889564,6.0
Q6VEQ5,5,0.9,9,10,1.308484322436961e-204,0.0,0.008821896476909058,8.6
Q6VN20,9,0.9722222222222222,35,11,3.463572614803235e-175,0.0,0.00951787554334945,9.777777777777779
Q6W2J9,7,0.9047619047619048,19,685,1.1233585468721367e-32,0.0,0.00962144413976373,28.142857142857142
Q6X9E4,3,1.0,3,685,1.0534662418718977e-31,0.0,0.009356544058071455,104.66666666666667
Q6XR72,3,1.0,3,5,2.3211873964611367e-265,0.0,0.008456280006498961,4.0
Q6Y7W6,3,0.6666666666666666,2,11,2.2472997528198542e-223,0.0,0.00846745025237914,5.333333333333333
Q6ZMI0,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q6ZMJ4,1,0.0,0,3,0.0,0.0,0.0081515064712603,2.0
Q6ZMZ3,2,0.0,0,8,9.74226234485589e-270,1.9654088050314467e-07,0.008316151547913358,6.0
Q6ZN18,7,0.9523809523809523,20,685,5.198598232379968e-36,0.0,0.009475714435846723,21.0
Q6ZNE5,3,1.0,3,5,2.3211873964611367e-265,0.0,0.008456280006498961,4.0
Q6ZNK6,1,0.0,0,21,7.514943369906629e-206,0.0,0.008154364635258446,3.0
Q6ZNX1,3,1.0,3,9,9.156719638481246e-256,0.0,0.008456471836478774,4.0
Q6ZRH7,11,1.0,55,12,2.8415495999889934e-162,0.0,0.009903079997896323,11.0
Q6ZRS2,8,1.0,28,685,2.6523481944324085e-33,0.0,0.01000404203027279,28.5
Q6ZTW0,4,1.0,6,5,2.5161980026224215e-257,0.0,0.008606346037784565,4.0
Q6ZW49,9,0.9722222222222222,35,685,1.4170095139137885e-33,7.370283018867925e-08,0.009714459859825032,15.555555555555555
Q6ZYL4,9,1.0,36,10,4.552434744662686e-182,0.0,0.009494356531681056,9.0
Q70Z44,1,0.0,0,5,6.51056490127e-313,0.0,0.008156450540565552,4.0
Q71DI3,3,1.0,3,13,1.0536687011237075e-219,0.0,0.00849987899079836,9.333333333333334
Q71F23,15,1.0,105,18,8.692850941763512e-131,0.0,0.010849812512926127,15.266666666666667
Q71SY5,25,1.0,300,26,2.521045720849248e-78,0.0,0.01417446547816097,25.0
Q71UI9,3,1.0,3,13,1.0985866382880914e-219,0.0,0.008504938249167622,10.0
Q71UM5,33,1.0,528,34,3.3726633232748213e-49,0.0,0.01881069988327964,33.0
Q75N03,5,1.0,10,6,1.5705664834026287e-237,0.0,0.008770405864641605,5.0
Q75QN2,13,1.0,78,17,2.1966905509927173e-145,0.0,0.01035826168751192,13.23076923076923
Q7L014,23,1.0,253,685,3.4609068522927116e-30,0.0,0.015217497290584157,32.869565217391305
Q7L0Y3,4,0.5,3,5,1.788227656348669e-281,0.0,0.008590398664391298,2.5
Q7L1V2,3,0.6666666666666666,2,5,2.3736781914816677e-275,0.0,0.008450965888800495,3.3333333333333335
Q7L2H7,12,1.0,66,13,1.3934192499426434e-153,0.0,0.010120928407433043,12.0
Q7L2Z9,15,1.0,105,18,8.692850941763512e-131,0.0,0.010849812512926127,15.266666666666667
Q7L523,2,0.0,0,4,8.6807532017e-313,0.0,0.00829597582714281,2.0
