ProteinId
P10515
P10600
P10606
P10643
P10827
P10828
P10966
P11047
P11142
P11166
P11171
P11177
P11182
P11215
P11226
P11230
P11277
P11441
P11473
P11498
P11532
P11802
P11940
P12004
P12074
P12107
P12109
P12110
P12111
P12259
P12270
P12524
P12694
P12956
P13010
P13073
P13224
P13232
P13498
P13612
P13645
P13647
P13671
P13726
P13804
P13942
P13984
P14314
P14373
P14406
P14543
P14598
P14618
P14635
P14678
P14770
P14778
P14784
P14854
P14867
P14868
P14927
P15153
P15170
P15172
P15260
P15291
P15309
P15313
P15336
P15382
P15407
P15408
P15509
P15692
P15735
P15880
P15927
P15954
P16066
P16118
P16144
P16220
P16234
P16298
P16662
P16871
P17181
P17275
P17301
P17535
P17544
P17568
P17655
P17676
P17787
P17858
P17861
P17980
P17987
P18074
P18077
P18084
P18124
P18206
P18505
P18507
P18510
P18564
P18615
P18621
P18827
P18846
P18847
P18848
P18850
P18859
P18887
P19387
P19388
P19404
P19429
P19438
P19447
P19784
P19793
P19838
P19878
P20042
P20226
P20231
P20248
P20290
P20333
P20585
P20618
P20648
P20674
P20701
P20702
P20809
P20849
P20908
P20963
P21127
P21281
P21283
P21333
P21675
P21817
P21912
P21941
P21953
P22059
P22087
P22105
P22301
P22309
P22415
P22695
P22830
P23229
P23246
P23396
P23415
P23416
P23458
P23511
P23921
P24043
P24311
P24385
P24394
P24539
P24588
P24821
P24863
P24864
P24928
P24941
P25024
P25025
P25054
P25067
P25205
P25208
P25391
P25398
P25490
P25705
P25786
P25787
P25788
P25789
P25940
P26006
P26010
P26012
P26196
P26368
P26373
P26678
P26715
P26717
P26951
P27449
P27540
P27635
P27658
P27694
P27918
P27930
P27986
P28062
P28065
P28066
P28070
P28072
P28074
P28328
P28331
P28340
P28347
P28358
P28370
P28472
P28702
P28749
P29083
P29084
P29374
P29400
P29459
P29460
P29466
P29597
P29803
P30049
P30050
P30101
P30153
P30260
P30279
P30281
P30532
P30613
P30876
P30926
P30988
P31040
P31153
P31274
P31350
P31639
P31644
P31785
P31930
P32297
P32322
P32780
P32881
P32927
P32969
P33240
P33402
P33991
P33992
P33993
P34897
P34903
P35222
P35225
P35226
P35227
P35228
P35232
P35244
P35249
P35250
P35251
P35268
P35269
P35442
P35443
P35498
P35499
P35606
P35611
P35612
P35638
P35658
P35659
P35998
P36222
P36542
P36543
P36544
P36578
P36873
P36897
P36941
P36954
P36956
P36957
P37088
P37108
P37173
P37198
P37231
P37287
P38117
P38398
P38484
P38570
P38606
P38646
P38919
P39019
P39023
P39059
P39060
P39086
P39656
P40189
P40197
P40227
P40306
P40337
P40429
P40692
P40763
P40925
P40933
P40937
P40938
P40939
P41002
P41091
P41208
P41227
P41238
P41252
P41743
P42224
P42226
P42229
P42261
P42262
P42285
P42336
P42338
P42345
P42574
P42575
P42677
P42695
P42701
P42766
P43034
P43246
P43307
P43308
P43681
P43686
P43699
P45379
P46019
P46020
P46060
P46098
P46379
P46531
P46736
P46776
P46777
P46778
P46779
P46781
P46782
P46783
P46937
P46939
P46977
P47755
P47756
P47869
P47870
P47897
P47914
P47985
P48047
P48059
P48163
P48167
P48169
P48201
P48382
P48444
P48454
P48506
P48507
P48544
P48549
P48551
P48553
P48556
P48643
P48729
P48736
P48740
P48995
P49005
P49069
P49207
P49257
P49336
P49354
P49356
P49368
P49406
P49450
P49458
P49642
P49643
P49715
P49716
P49720
P49721
P49736
P49746
P49747
P49754
P49765
P49767
P49768
P49770
P49790
P49792
P49810
P49815
P49821
P49840
P49841
P49848
P49916
P49917
P49959
P50213
P50539
P50613
P50748
P50750
P50914
P50990
P50991
P51114
P51116
P51164
P51168
P51170
P51172
P51398
P51531
P51532
P51553
P51571
P51587
P51610
P51617
P51665
P51692
P51787
P51798
P51809
P51946
P51948
P51970
P52292
P52294
P52298
P52434
P52435
P52630
P52655
P52657
P52701
P52815
P52907
P52948
P52952
P53355
P53384
P53420
P53567
P53597
P53609
P53611
P53618
P53621
P53677
P53680
P53708
P53803
P53992
P54098
P54105
P54132
P54136
P54274
P54277
P54278
P54284
P54289
P54619
P54646
P54710
P54725
P54727
P55036
P55055
P55072
P55084
P55199
P55201
P55210
P55211
P55212
P55268
P55735
P55769
P55884
P55957
P56134
P56181
P56192
P56199
P56282
P56377
P56378
P56381
P56385
P56556
P56597
P56645
P56962
P57054
P57081
P57678
P57740
P57775
P58400
P58549
P59047
P59646
P59780
P59910
P59998
P60006
P60059
P60228
P60468
P60484
P60510
P60568
P60602
P60709
P60763
P60842
P60866
P60896
P60900
P60903
P61009
P61011
P61088
P61158
P61160
P61165
P61201
P61218
P61244
P61247
P61254
P61289
P61313
P61326
P61328
P61353
P61421
P61513
P61599
P61619
P61758
P61803
P61812
P61923
P61927
P61962
P61964
P61966
P62068
P62072
P62081
P62136
P62140
P62191
P62195
P62241
P62244
P62249
P62263
P62266
P62269
P62273
P62277
P62280
P62304
P62306
P62308
P62310
P62312
P62314
P62316
P62318
P62333
P62424
P62487
P62495
P62699
P62701
P62750
P62753
P62805
P62807
P62829
P62841
P62847
P62851
P62854
P62857
P62861
P62873
P62875
P62877
P62888
P62891
P62899
P62906
P62910
P62913
P62917
P62945
P62979
P62987
P63000
P63010
P63096
P63098
P63104
P63167
P63172
P63173
P63208
P63211
P63220
P63244
P63252
P63272
P63279
P63316
P67775
P67809
P67812
P67870
P68400
P68402
P68431
P68543
P68871
P69849
P69891
P69892
P69905
P78316
P78345
P78346
P78352
P78364
P78371
P78395
P78396
P78406
P78509
P78527
P78537
P78552
P78560
P81605
P82251
P82279
P82650
P82663
P82664
P82673
P82675
P82909
P82912
P82914
P82921
P82930
P82932
P82933
P82979
P83369
P83436
P83731
P83876
P83881
P84022
P84090
P84098
P85299
P86790
P86791
P98161
P98196
P98198
P99999
Q00013
Q00059
Q00266
Q00403
Q00526
Q00534
Q00535
Q00536
Q00597
Q00653
Q00839
Q00978
Q00987
Q01081
Q01094
Q01118
Q01201
Q01344
Q01638
Q01650
Q01658
Q01780
Q01813
Q01831
Q01955
Q02108
Q02153
Q02218
Q02388
Q02410
Q02543
Q02641
Q02878
Q03164
Q03188
Q03405
Q03468
Q03692
Q04206
Q04323
Q04637
Q04844
Q04864
Q05048
Q05195
Q05329
Q05513
Q05586
Q05707
Q05901
Q05BQ5
Q05DH4
Q06055
Q06265
Q06323
Q06330
Q06432
Q06587
Q06609
Q06643
Q06787
Q07001
Q07020
Q07092
Q07326
Q07444
Q07617
Q07699
Q07812
Q07817
Q07820
Q07837
Q07864
Q07889
Q07954
Q08050
Q08209
Q08211
Q08289
Q08334
Q08379
Q08945
Q08999
Q09019
Q09028
Q09161
Q09428
Q09666
Q0D2K2
Q0PNE2
Q0VDF9
Q0VG06
Q0VGL1
Q10567
Q10570
Q10586
Q10713
Q12768
Q12769
Q12770
Q12772
Q12788
Q12789
Q12809
Q12824
Q12830
Q12834
Q12873
Q12874
Q12879
Q12904
Q12912
Q12933
Q12959
Q12962
Q12980
Q12996
Q13002
Q13003
Q13007
Q13033
Q13042
Q13075
Q13084
Q13098
Q13099
Q13111
Q13112
Q13113
Q13114
Q13131
Q13133
Q13144
Q13155
Q13156
Q13158
Q13185
Q13200
Q13201
Q13216
Q13224
Q13241
Q13257
Q13261
Q13309
Q13319
Q13323
Q13326
Q13330
Q13347
Q13349
Q13352
Q13367
Q13404
Q13405
Q13409
Q13415
Q13416
Q13418
Q13424
Q13426
Q13428
Q13435
Q13454
Q13469
Q13472
Q13478
Q13485
Q13487
Q13488
Q13489
Q13490
Q13503
Q13505
Q13535
Q13546
Q13547
Q13563
Q13564
Q13573
Q13596
Q13601
Q13608
Q13616
Q13617
Q13618
Q13619
Q13620
Q13651
Q13683
Q13698
Q13751
Q13753
Q13765
Q13769
Q13794
Q13797
Q13838
Q13868
Q13884
Q13888
Q13889
Q13936
Q13952
Q14004
Q14005
Q14031
Q14050
Q14055
Q14103
Q14116
Q14118
Q14137
Q14141
Q14145
Q14152
Q14159
Q14160
Q14164
Q14181
Q14186
Q14188
Q14197
Q14204
Q14209
Q14213
Q14232
Q14240
Q14442
Q14457
Q14493
Q14494
Q14524
Q14527
Q14566
Q14582
Q14626
Q14627
Q14654
Q14657
Q14683
Q14686
Q14691
Q14692
Q14697
Q14714
Q14746
Q14764
Q14765
Q14781
Q14790
Q147X3
Q14802
Q14839
Q14865
Q14919
Q14957
Q14974
Q14978
Q14993
Q14997
Q14999
Q14CS0
Q14CW9
Q14CX7
Q15003
Q15005
Q15006
Q15007
Q15008
Q15014
Q15018
Q15019
Q15021
Q15022
Q15024
Q15029
Q15046
Q15051
Q15054
Q15061
Q15078
Q15080
Q15102
Q15131
Q15155
Q15233
Q15269
Q15287
Q15291
Q15329
Q15334
Q15369
Q15370
Q15388
Q15393
Q15399
Q15413
Q15427
Q15428
Q15431
Q15459
Q15468
Q15477
Q15485
Q15528
Q15532
Q15542
Q15543
Q15544
Q15545
Q15554
Q15572
Q15573
Q15596
Q15628
Q15631
Q15633
Q15637
Q15648
Q15650
Q15661
Q15700
Q15744
Q15750
Q15788
Q15796
Q15797
Q15819
Q15822
Q15825
Q15831
Q15853
Q15858
Q15904
Q15906
Q15910
Q16099
Q16181
Q16186
Q16236
Q16254
Q16363
Q16394
Q16445
Q16478
Q16514
Q16520
Q16526
Q16531
Q16533
Q16534
Q16540
Q16543
Q16552
Q16570
Q16576
Q16585
Q16586
Q16594
Q16595
Q16602
Q16611
Q16621
Q16630
Q16637
Q16649
Q16665
Q16695
Q16718
Q16740
Q16787
Q16795
Q16816
Q16864
Q16875
Q16877
Q16891
Q17RW2
Q19AV6
Q1HG43
Q1HG44
Q1ZZU3
Q2M389
Q2MV58
Q2NKJ3
Q2TBA0
Q2UY09
Q2VPB7
Q2WGJ6
Q2WGJ8
Q3B726
Q3KNV8
Q3MIR4
Q3MUY2
Q3SY84
Q3SYG4
Q3T906
Q3ZCQ8
Q49AN0
Q4ADV7
Q4G0F5
Q4G163
Q4LE39
Q4U2R6
Q4VC05
Q504Q3
Q52LA3
Q52LJ0
Q52LR7
Q53F19
Q53G59
Q53GS7
Q53GS9
Q53GT1
Q53H12
Q53HC5
Q53HL2
Q53S33
Q53T94
Q53TQ3
Q567U6
Q587J8
Q58A45
Q58WW2
Q5BKZ1
Q5EE01
Q5H8A4
Q5H9F3
Q5H9S7
Q5HYA8
Q5HYK3
Q5IJ48
Q5J8M3
Q5JPE7
Q5JS54
Q5JU00
Q5JVF3
Q5MIZ7
Q5MNV8
Q5PSV4
Q5QJE6
Q5QP82
Q5RKV6
Q5SRE5
Q5SXM2
Q5SY16
Q5SY80
Q5T011
Q5T200
Q5T2S8
Q5T440
Q5T4S7
Q5T653
Q5T6F0
Q5T6S3
Q5T8P6
Q5TA45
Q5TAQ9
Q5TAT6
Q5TBB1
Q5TD94
Q5TGZ0
Q5TKA1
Q5UCC4
Q5UE93
Q5VIR6
Q5VSL9
Q5VTR2
Q5VTU8
Q5VUJ9
Q5VWG9
Q5VWK5
Q5VZE5
Q5VZM2
Q5W0V3
Q5XG87
Q5XKP0
Q5XPI4
Q5XUX0
Q5XUX1
Q5XX13
Q641Q2
Q659A1
Q66K64
Q676U5
Q68CL5
Q68CP9
Q68CZ1
Q68CZ6
Q68DK7
Q68E01
Q695T7
Q69YN4
Q6AI39
Q6I9Y2
Q6IA17
Q6IA86
Q6IAA8
Q6IBW4
Q6IE81
Q6IN85
Q6IPU0
Q6IQ16
Q6JEL2
Q6KB66
Q6KC79
Q6MZP7
Q6N069
Q6NUP7
Q6NUQ1
Q6NUS6
Q6NVH7
Q6NXR4
Q6NXT4
Q6NZ36
Q6NZY4
Q6P050
Q6P0N0
Q6P161
Q6P179
Q6P1J9
Q6P1K2
Q6P1L8
Q6P1M3
Q6P1X5
Q6P2C8
Q6P2E9
Q6P2Q9
Q6P3S6
Q6P4F2
Q6P4R8
Q6P5R6
Q6P5S7
Q6P9B9
Q6P9G0
Q6PCT2
Q6PD62
Q6PF06
Q6PF15
Q6PGP7
Q6PI98
Q6PID8
Q6PIF2
Q6PIJ6
Q6PIW4
Q6PJ61
Q6PJG2
Q6PJI9
Q6QNY0
Q6QNY1
Q6R327
Q6STE5
Q6TDP4
Q6TFL4
Q6TGC4
Q6UN15
Q6UVJ0
Q6UWB1
Q6UWZ7
Q6UX40
Q6UXL0
Q6UXN9
Q6UXV4
Q6VEQ5
Q6VN20
Q6W2J9
Q6X9E4
Q6XR72
Q6Y7W6
Q6ZMI0
Q6ZMJ4
Q6ZMZ3
Q6ZN18
Q6ZNE5
Q6ZNK6
Q6ZNX1
Q6ZRH7
Q6ZRS2
Q6ZTW0
Q6ZW49
Q6ZYL4
Q70Z44
Q71DI3
Q71F23
Q71SY5
Q71UI9
Q71UM5
Q75N03
Q75QN2
Q7L014
Q7L0Y3
Q7L1V2
Q7L2H7
Q7L2Z9
Q7L523
Q7L576
Q7L5D6
Q7L5N1
Q7L5Y9
Q7LBR1
Q7LG56
Q7RTN6
Q7RTV0
Q7RTX7
Q7Z2E3
Q7Z2W9
Q7Z392
Q7Z3B3
Q7Z3B4
Q7Z3J2
Q7Z3S7
Q7Z3Z0
Q7Z412
Q7Z434
Q7Z4G1
Q7Z4G4
Q7Z4H7
Q7Z4I7
Q7Z4L5
Q7Z4M0
Q7Z4Y8
Q7Z6A9
Q7Z6J9
Q7Z6L1
Q7Z6M2
Q7Z6M4
Q7Z7C8
Q7Z7F7
Q7Z7H8
Q7Z7L7
Q86SE9
Q86SQ9
Q86SX6
Q86SZ2
Q86TJ2
Q86TS9
Q86U28
Q86U42
Q86U44
Q86U86
Q86UC2
Q86UK7
Q86V20
Q86V81
Q86V97
Q86VN1
Q86VS8
Q86VX2
Q86VX9
Q86W42
Q86WC4
Q86WN2
Q86WV5
Q86WV6
Q86X19
Q86X83
Q86XE0
Q86XE3
Q86XH1
Q86XI2
Q86XK2
Q86XK3
Q86XM0
Q86XQ3
Q86XR7
Q86XT2
Q86XT9
Q86Y22
Q86Y39
Q86YC2
Q86YP4
Q86YV9
Q86YW7
Q8IU54
Q8IU57
Q8IU60
Q8IUC6
Q8IUR0
Q8IUR7
Q8IUX1
Q8IUZ0
Q8IV16
Q8IVH2
Q8IVV7
Q8IW19
Q8IWA0
Q8IWI9
Q8IWT0
Q8IWT1
Q8IWU4
Q8IWZ6
Q8IX21
Q8IX29
Q8IX90
Q8IXH7
Q8IXJ9
Q8IXK0
Q8IXM3
Q8IXQ5
Q8IXS2
Q8IXZ2
Q8IY18
Q8IY31
Q8IY47
Q8IY57
Q8IY82
Q8IY92
Q8IYA8
Q8IYB8
Q8IYD1
Q8IYD8
Q8IYH5
Q8IYI0
Q8IYI6
Q8IYR0
Q8IYT4
Q8IYU8
Q8IZ40
Q8IZC6
Q8IZD4
Q8IZF0
Q8IZH2
Q8IZI9
Q8IZJ0
Q8IZL8
Q8IZS8
Q8IZU3
Q8N0S2
Q8N0S6
Q8N108
Q8N122
Q8N140
Q8N157
Q8N163
Q8N1B3
Q8N1B4
Q8N1E6
Q8N1F7
Q8N1L9
Q8N201
Q8N205
Q8N239
Q8N2C7
Q8N2Q7
Q8N2Z9
Q8N344
Q8N3C0
Q8N3I7
Q8N3P4
Q8N3R9
Q8N3U4
Q8N3Y1
Q8N3Z6
Q8N461
Q8N488
Q8N4B4
Q8N4H5
Q8N4N3
Q8N4P2
Q8N4T8
Q8N4V1
Q8N531
Q8N5C8
Q8N5D0
Q8N5N7
Q8N5P1
Q8N5Y2
Q8N612
Q8N668
Q8N684
Q8N6L0
Q8N6L1
Q8N6P7
Q8N766
Q8N7H5
Q8N8Y2
Q8N983
Q8N9N2
Q8NA54
Q8NAA4
Q8NAB2
Q8NAC3
Q8NB37
Q8NB49
Q8NB90
Q8NB91
Q8NBE8
Q8NBP7
Q8NBT2
Q8NBZ0
Q8NCA5
Q8NCE0
Q8NCN5
Q8NCQ5
Q8ND04
Q8ND76
Q8NDD1
Q8NDF8
Q8NDV3
Q8NDV7
Q8NDX5
Q8NE86
Q8NEA4
Q8NEB9
Q8NEC5
Q8NEE6
Q8NEJ9
Q8NEM7
Q8NEV9
Q8NEW0
Q8NEY4
Q8NEY8
Q8NEZ2
Q8NEZ3
Q8NEZ4
Q8NEZ5
Q8NF91
Q8NFC6
Q8NFD5
Q8NFG4
Q8NFH3
Q8NFH4
Q8NFH5
Q8NFJ9
Q8NFR3
Q8NFR9
Q8NFU7
Q8NFW1
Q8NFY9
Q8NFZ0
Q8NG31
Q8NHE4
Q8NHM5
Q8NHZ8
Q8NI22
Q8NI27
Q8NI29
Q8NI35
Q8NI36
Q8TAA3
Q8TAA5
Q8TAD4
Q8TAD8
Q8TAE8
Q8TAF3
Q8TAG9
Q8TAM2
Q8TAQ2
Q8TAT6
Q8TB52
Q8TBC4
Q8TBF5
Q8TBZ3
Q8TCC3
Q8TCE6
Q8TCJ0
Q8TCJ2
Q8TCS8
Q8TDH9
Q8TDJ6
Q8TDM6
Q8TDP1
Q8TDR0
Q8TDY2
Q8TE02
Q8TEA7
Q8TEB1
Q8TED0
Q8TEM1
Q8TEP8
Q8TEQ6
Q8TEQ8
Q8TEV9
Q8TEW0
Q8TF05
Q8TF40
Q8TF46
Q8TF61
Q8TF62
Q8WTW3
Q8WTW4
Q8WTX7
Q8WUA4
Q8WUB8
Q8WUH2
Q8WUM0
Q8WUM4
Q8WUX9
Q8WUZ0
Q8WV16
Q8WV22
Q8WVC0
Q8WVK2
Q8WVK7
Q8WVM7
Q8WVT3
Q8WVZ9
Q8WW01
Q8WW43
Q8WWB3
Q8WWB5
Q8WWI1
Q8WWL7
Q8WWQ0
Q8WWY3
Q8WX92
Q8WX94
Q8WXA8
Q8WXD5
Q8WXE1
Q8WXF1
Q8WXG9
Q8WXH0
Q8WXI9
Q8WXX7
Q8WYA0
Q8WYA1
Q8WYA6
Q8WYB5
Q8WYH8
Q8WYK2
Q8WYP5
Q8WYQ5
Q8WYR1
Q8WYR4
Q8WZ42
Q8WZ60
Q92466
Q92499
Q92506
Q92535
Q92536
Q92541
Q92542
Q92546
Q92547
Q92552
Q92560
Q92569
Q92572
Q92574
Q92585
Q92600
Q92613
Q92621
Q92624
Q92629
Q92643
Q92665
Q92674
Q92696
Q92736
Q92747
Q92750
Q92752
Q92759
Q92769
Q92782
Q92783
Q92784
Q92785
Q92794
Q92796
Q92797
Q92800
Q92819
Q92830
Q92831
Q92833
Q92837
Q92839
Q92843
Q92844
Q92845
Q92871
Q92878
Q92889
Q92890
Q92901
Q92902
Q92905
Q92922
Q92925
Q92934
Q92956
Q92966
Q92968
Q92979
Q92989
Q92993
Q92994
Q93009
Q93050
Q93063
Q93074
Q93077
Q93100
Q969F1
Q969F9
Q969G3
Q969H0
Q969H6
Q969J3
Q969J5
Q969L4
Q969N2
Q969P5
Q969Q0
Q969R5
Q969R8
Q969U6
Q969U7
Q969V3
Q969W0
Q969X6
Q96A05
Q96A33
Q96A35
Q96A65
Q96A72
Q96A83
Q96AH0
Q96AJ1
Q96AP0
Q96AX1
Q96AY2
Q96B26
Q96B45
Q96B49
Q96B77
Q96BD8
Q96BI3
Q96BN2
Q96BP2
Q96BT3
Q96BT7
Q96C74
Q96CB8
Q96CB9
Q96CD0
Q96CF2
Q96CG3
Q96CS2
Q96CS3
Q96CT2
Q96CW1
Q96DA6
Q96DB9
Q96DE5
Q96DI7
Q96DM3
Q96DV4
Q96DY2
Q96E14
Q96E22
Q96EB1
Q96EB6
Q96ED9
Q96EE3
Q96EF6
Q96EH5
Q96EL2
Q96EL3
Q96EP0
Q96ER9
Q96ES7
Q96EV8
Q96EY5
Q96EY7
Q96EZ8
Q96F46
Q96F86
Q96FH0
Q96FJ2
Q96FT9
Q96FV3
Q96FV9
Q96FX7
Q96FZ7
Q96G21
Q96G25
Q96G75
Q96GC5
Q96GD4
Q96GM5
Q96GS4
Q96GX1
Q96GY3
Q96H20
Q96H22
Q96HA1
Q96HR3
Q96HW7
Q96HY6
Q96I99
Q96IG2
Q96II8
Q96IJ6
Q96IK1
Q96IX5
Q96IY1
Q96J01
Q96JB2
Q96JB5
Q96JC1
Q96JG6
Q96JH7
Q96JK2
Q96JN0
Q96JP0
Q96KP1
Q96L21
Q96L50
Q96L91
Q96LB3
Q96LB4
Q96LD1
Q96LI5
Q96LT7
Q96LU5
Q96LZ3
Q96M63
Q96M94
Q96MC2
Q96MD2
Q96ME1
Q96MF7
Q96MG7
Q96MW5
Q96MX6
Q96N67
Q96NB3
Q96NG3
Q96NJ5
Q96NY9
Q96P20
Q96P44
Q96P56
Q96PC3
Q96PD4
Q96PQ7
Q96Q05
Q96Q11
Q96Q15
Q96Q45
Q96Q80
Q96QD9
Q96QK1
Q96RK4
Q96RL1
Q96RN5
Q96RQ1
Q96RQ3
Q96RY7
Q96S15
Q96S44
Q96S52
Q96S59
Q96S94
Q96SB8
Q96ST3
Q96SU4
Q96SW2
Q96SY0
Q96T23
Q96T52
Q96T60
Q96T76
Q96T91
Q99250
Q99259
Q99436
Q99437
Q99459
Q99460
Q99471
Q99496
Q99543
Q99549
Q99567
Q99570
Q99575
Q99583
Q99595
Q99598
Q99613
Q99623
Q99627
Q99638
Q99643
Q99665
Q99708
Q99714
Q99715
Q99726
Q99728
Q99729
Q99807
Q99814
Q99816
Q99832
Q99836
Q99871
Q99928
Q99941
Q99973
Q9BPU9
Q9BPX3
Q9BPX5
Q9BPX6
Q9BPZ7
Q9BQ15
Q9BQ48
Q9BQ52
Q9BQ70
Q9BQ83
Q9BQ90
Q9BQ95
Q9BQA1
Q9BQC3
Q9BQC6
Q9BQD3
Q9BQE9
Q9BQG0
Q9BQI6
Q9BQQ3
Q9BRA0
Q9BRB3
Q9BRD0
Q9BRG1
Q9BRI3
Q9BRJ2
Q9BRQ6
Q9BRS2
Q9BRT9
Q9BRX5
Q9BS16
Q9BS18
Q9BSB4
Q9BSF4
Q9BSH3
Q9BSI4
Q9BSK4
Q9BSL1
Q9BSM1
Q9BSQ5
Q9BSU3
Q9BSV6
Q9BT04
Q9BT25
Q9BT43
Q9BT73
Q9BT78
Q9BTC8
Q9BTD8
Q9BTF0
Q9BTK6
Q9BTL3
Q9BTP7
Q9BTT4
Q9BTX1
Q9BU64
Q9BUE0
Q9BUE6
Q9BUF7
