ComplexId,ProteinId,Stoichiometry,Evidence
CPX-577,O43678,0,ECO:0005547
CPX-577,O43920,0,ECO:0005547
CPX-577,O75251,0,ECO:0005547
CPX-577,O75306,0,ECO:0005547
CPX-577,O75380,0,ECO:0005547
CPX-577,O75438,0,ECO:0005547
CPX-577,O75489,0,ECO:0005547
CPX-577,O95139,0,ECO:0005547
CPX-577,O95167,0,ECO:0005547
CPX-577,O95168,0,ECO:0005547
CPX-577,O95169,0,ECO:0005547
CPX-577,O95178,0,ECO:0005547
CPX-577,O95182,0,ECO:0005547
CPX-577,O95298,0,ECO:0005547
CPX-577,O95299,0,ECO:0005547
CPX-577,O96000,0,ECO:0005547
CPX-577,P03886,0,ECO:0005547
CPX-577,P03891,0,ECO:0005547
CPX-577,P03897,0,ECO:0005547
CPX-577,P03901,0,ECO:0005547
CPX-577,P03905,0,ECO:0005547
CPX-577,P03915,0,ECO:0005547
CPX-577,P03923,0,ECO:0005547
CPX-577,P17568,0,ECO:0005547
CPX-577,P19404,0,ECO:0005547
CPX-577,P28331,0,ECO:0005547
CPX-577,P49821,0,ECO:0005547
CPX-577,P51970,0,ECO:0005547
CPX-577,P56181,0,ECO:0005547
CPX-577,P56556,0,ECO:0005547
CPX-577,Q16718,0,ECO:0005547
CPX-577,Q16795,0,ECO:0005547
CPX-577,Q86Y39,0,ECO:0005547
CPX-577,Q9NX14,0,ECO:0005547
CPX-577,Q9P0J0,0,ECO:0005547
CPX-577,Q9UI09,0,ECO:0005547
CPX-577,Q9Y6M9,0,ECO:0005547
CPX-5774,O60494,3,ECO:0000353
CPX-5774,Q9BXJ7,1,ECO:0000353
CPX-578,P50613,1,ECO:0000353
CPX-578,P51946,1,ECO:0000353
CPX-578,P51948,1,ECO:0000353
CPX-5786,Q13131,1,ECO:0005546
CPX-5786,Q9UGJ0,1,ECO:0005546
CPX-5786,Q9Y478,1,ECO:0005546
CPX-5787,P54619,1,ECO:0000353
CPX-5787,P54646,1,ECO:0000353
CPX-5787,Q9Y478,1,ECO:0000353
CPX-5790,O43741,1,ECO:0000353
CPX-5790,P54619,1,ECO:0000353
CPX-5790,P54646,1,ECO:0000353
CPX-5791,O43741,1,ECO:0000353
CPX-5791,P54619,1,ECO:0000353
CPX-5791,Q13131,1,ECO:0000353
CPX-5824,O43660,0,ECO:0000353
CPX-5824,O75934,0,ECO:0000353
CPX-5824,P11142,0,ECO:0000353
CPX-5824,Q8WYA6,0,ECO:0000353
CPX-5824,Q99459,0,ECO:0000353
CPX-5824,Q9P013,0,ECO:0000353
CPX-5824,Q9UMS4,4,ECO:0000353
CPX-5828,P19838,1,ECO:0000353
CPX-5828,Q04206,1,ECO:0000353
CPX-5829,Q00653,1,ECO:0005547
CPX-5829,Q04206,1,ECO:0005547
CPX-5830,Q00653,1,ECO:0005547
CPX-5830,Q04864,1,ECO:0005547
CPX-5831,Q00653,1,ECO:0005547
CPX-5831,Q01201,1,ECO:0005547
CPX-5832,P19838,1,ECO:0005547
CPX-5832,Q04864,1,ECO:0005547
CPX-5833,P19838,1,ECO:0005547
CPX-5833,Q01201,1,ECO:0005547
CPX-5834,Q04206,1,ECO:0005547
CPX-5834,Q04864,1,ECO:0005547
CPX-5835,Q04206,2,ECO:0000353
CPX-5836,Q04864,2,ECO:0005547
CPX-5837,P19838,1,ECO:0005547
CPX-5837,Q00653,1,ECO:0005547
CPX-5838,P19838,2,ECO:0000353
CPX-5839,Q00653,2,ECO:0000353
CPX-5840,O43741,1,ECO:0005546
CPX-5840,P54646,1,ECO:0005546
CPX-5840,Q9UGI9,1,ECO:0005546
CPX-5841,O43741,1,ECO:0005546
CPX-5841,Q13131,1,ECO:0005546
CPX-5841,Q9UGI9,1,ECO:0005546
CPX-5842,Q13131,1,ECO:0005546
CPX-5842,Q9UGI9,1,ECO:0005546
CPX-5842,Q9Y478,1,ECO:0005546
CPX-5843,P54646,1,ECO:0005546
CPX-5843,Q9UGI9,1,ECO:0005546
CPX-5843,Q9Y478,1,ECO:0005546
CPX-5844,P54646,1,ECO:0005546
CPX-5844,Q9UGJ0,1,ECO:0005546
CPX-5844,Q9Y478,1,ECO:0005546
CPX-5845,O43741,1,ECO:0005546
CPX-5845,P54646,1,ECO:0005546
CPX-5845,Q9UGJ0,1,ECO:0005546
CPX-5846,O43741,1,ECO:0005546
CPX-5846,Q13131,1,ECO:0005546
CPX-5846,Q9UGJ0,1,ECO:0005546
CPX-5848,O43402,1,ECO:0000353
CPX-5848,Q15006,1,ECO:0000353
CPX-5848,Q5J8M3,1,ECO:0000353
CPX-5848,Q5UCC4,1,ECO:0000353
CPX-5848,Q8N4V1,1,ECO:0000353
CPX-5848,Q8N766,1,ECO:0000353
CPX-5848,Q9BV81,1,ECO:0000353
CPX-5848,Q9NPA0,1,ECO:0000353
CPX-5848,Q9P0I2,1,ECO:0000353
CPX-5850,O00255,1,ECO:0005547
CPX-5850,P51610,0,ECO:0005547
CPX-5850,P61964,1,ECO:0005547
CPX-5850,Q03164,1,ECO:0005547
CPX-5850,Q15291,1,ECO:0005547
CPX-5850,Q9C005,2,ECO:0005547
CPX-5850,Q9UBL3,1,ECO:0005547
CPX-5850,Q9Y5Z7,0,ECO:0005547
CPX-586,A4GXA9,1,ECO:0000353
CPX-586,Q96NY9,1,ECO:0000353
CPX-5881,Q15006,1,ECO:0005546
CPX-5881,Q5J8M3,1,ECO:0005546
CPX-5881,Q5UCC4,1,ECO:0005546
CPX-5881,Q8N4V1,1,ECO:0005546
CPX-5881,Q8N766,1,ECO:0005546
CPX-5881,Q9BV81,1,ECO:0005546
CPX-5881,Q9NPA0,1,ECO:0005546
CPX-5881,Q9P0I2,1,ECO:0005546
CPX-5881,Q9Y3B6,1,ECO:0005546
CPX-5901,P26717,1,ECO:0005546
CPX-5901,Q13241,1,ECO:0005546
CPX-5903,Q07444,1,ECO:0005546
CPX-5903,Q13241,1,ECO:0005546
CPX-591,Q01780,1,ECO:0005547
CPX-591,Q06265,1,ECO:0005547
CPX-591,Q13868,1,ECO:0005547
CPX-591,Q15024,1,ECO:0005547
CPX-591,Q5RKV6,1,ECO:0005547
CPX-591,Q96B26,1,ECO:0005547
CPX-591,Q9NPD3,1,ECO:0005547
CPX-591,Q9NQT4,1,ECO:0005547
CPX-591,Q9NQT5,1,ECO:0005547
CPX-591,Q9Y3B2,1,ECO:0005547
CPX-592,Q06265,1,ECO:0005547
CPX-592,Q13868,1,ECO:0005547
CPX-592,Q15024,1,ECO:0005547
CPX-592,Q5RKV6,1,ECO:0005547
CPX-592,Q8TF46,1,ECO:0005547
CPX-592,Q96B26,1,ECO:0005547
CPX-592,Q9NPD3,1,ECO:0005547
CPX-592,Q9NQT4,1,ECO:0005547
CPX-592,Q9NQT5,1,ECO:0005547
CPX-592,Q9Y3B2,1,ECO:0005547
CPX-593,Q06265,1,ECO:0005547
CPX-593,Q13868,1,ECO:0005547
CPX-593,Q15024,1,ECO:0005547
CPX-593,Q5RKV6,1,ECO:0005547
CPX-593,Q96B26,1,ECO:0005547
CPX-593,Q9NPD3,1,ECO:0005547
CPX-593,Q9NQT4,1,ECO:0005547
CPX-593,Q9NQT5,1,ECO:0005547
CPX-593,Q9Y2L1,1,ECO:0005547
CPX-593,Q9Y3B2,1,ECO:0005547
CPX-5961,Q8IYU8,0,ECO:0000353
CPX-5961,Q8NE86,4,ECO:0000353
CPX-5961,Q9BPX6,0,ECO:0000353
CPX-5961,Q9H4I9,0,ECO:0000353
CPX-5963,Q8NE86,4,ECO:0005546
CPX-5963,Q9BPX6,0,ECO:0005546
CPX-5963,Q9H4I9,0,ECO:0005546
CPX-5965,Q86XE3,0,ECO:0005546
CPX-5965,Q8NE86,4,ECO:0005546
CPX-5965,Q9BPX6,0,ECO:0005546
CPX-5965,Q9H4I9,0,ECO:0005546
CPX-5966,Q8IYU8,0,ECO:0005547
CPX-5966,Q8NE86,0,ECO:0005547
CPX-5966,Q9BPX6,0,ECO:0005547
CPX-5966,Q9H4I9,0,ECO:0005547
CPX-5966,Q9NWR8,0,ECO:0005547
CPX-5972,P27986,1,ECO:0005547
CPX-5972,P42338,1,ECO:0005547
CPX-5976,O00459,1,ECO:0000353
CPX-5976,P42338,1,ECO:0000353
CPX-5977,P42338,1,ECO:0005547
CPX-5977,Q92569,1,ECO:0005547
CPX-5978,O00329,1,ECO:0005547
CPX-5978,Q92569,1,ECO:0005547
CPX-5980,O00329,1,ECO:0005547
CPX-5980,O00459,1,ECO:0005547
CPX-5983,O00329,1,ECO:0000353
CPX-5983,P27986,1,ECO:0000353
CPX-5986,P48736,1,ECO:0000353
CPX-5986,Q8WYR1,1,ECO:0000353
CPX-5987,P48736,1,ECO:0005547
CPX-5987,Q5UE93,1,ECO:0005547
CPX-5989,O60216,0,ECO:0005546
CPX-5989,Q14683,0,ECO:0005546
CPX-5989,Q8WVM7,0,ECO:0005546
CPX-5989,Q9UQE7,0,ECO:0005546
CPX-5991,O60216,0,ECO:0000353
CPX-5991,Q14683,0,ECO:0000353
CPX-5991,Q8N3U4,0,ECO:0000353
CPX-5991,Q9UQE7,0,ECO:0000353
CPX-5992,Q8IX21,0,ECO:0005547
CPX-5992,Q8IY18,0,ECO:0005547
CPX-5992,Q8N140,0,ECO:0005547
CPX-5992,Q8WV22,0,ECO:0005547
CPX-5992,Q96MF7,0,ECO:0005547
CPX-5992,Q96MG7,0,ECO:0005547
CPX-5992,Q96SB8,0,ECO:0005547
CPX-5992,Q9BQI6,0,ECO:0005547
CPX-5993,O00231,1,ECO:0005547
CPX-5993,O00232,1,ECO:0005547
CPX-5993,O00487,1,ECO:0005547
CPX-5993,O14818,1,ECO:0005547
CPX-5993,O43242,1,ECO:0005547
CPX-5993,P17980,1,ECO:0005547
CPX-5993,P20618,1,ECO:0005547
CPX-5993,P25786,1,ECO:0005547
CPX-5993,P25787,1,ECO:0005547
CPX-5993,P25788,1,ECO:0005547
CPX-5993,P25789,1,ECO:0005547
CPX-5993,P28066,1,ECO:0005547
CPX-5993,P28070,1,ECO:0005547
CPX-5993,P28072,1,ECO:0005547
CPX-5993,P28074,1,ECO:0005547
CPX-5993,P35998,1,ECO:0005547
CPX-5993,P43686,1,ECO:0005547
CPX-5993,P48556,1,ECO:0005547
CPX-5993,P49720,1,ECO:0005547
CPX-5993,P49721,1,ECO:0005547
CPX-5993,P51665,1,ECO:0005547
CPX-5993,P55036,1,ECO:0005547
CPX-5993,P60896,1,ECO:0005547
CPX-5993,P60900,1,ECO:0005547
CPX-5993,P62191,1,ECO:0005547
CPX-5993,P62195,1,ECO:0005547
CPX-5993,P62333,1,ECO:0005547
CPX-5993,Q13200,1,ECO:0005547
CPX-5993,Q15008,1,ECO:0005547
CPX-5993,Q16186,1,ECO:0005547
CPX-5993,Q99436,1,ECO:0005547
CPX-5993,Q99460,1,ECO:0005547
CPX-5993,Q9UNM6,1,ECO:0005547
CPX-5995,P01563,1,ECO:0000353
CPX-5995,P17181,1,ECO:0000353
CPX-5995,P48551,1,ECO:0000353
CPX-5996,P01562,1,ECO:0005546
CPX-5996,P17181,1,ECO:0005546
CPX-5996,P48551,1,ECO:0005546
CPX-5997,P01567,1,ECO:0005546
CPX-5997,P17181,1,ECO:0005546
CPX-5997,P48551,1,ECO:0005546
CPX-5998,P05014,1,ECO:0005546
CPX-5998,P17181,1,ECO:0005546
CPX-5998,P48551,1,ECO:0005546
CPX-5999,P01569,1,ECO:0005546
CPX-5999,P17181,1,ECO:0005546
CPX-5999,P48551,1,ECO:0005546
CPX-600,Q01780,1,ECO:0005547
CPX-600,Q06265,1,ECO:0005547
CPX-600,Q13868,1,ECO:0005547
CPX-600,Q15024,1,ECO:0005547
CPX-600,Q5RKV6,1,ECO:0005547
CPX-600,Q8TF46,1,ECO:0005547
CPX-600,Q96B26,1,ECO:0005547
CPX-600,Q9NPD3,1,ECO:0005547
CPX-600,Q9NQT4,1,ECO:0005547
CPX-600,Q9NQT5,1,ECO:0005547
CPX-600,Q9Y3B2,1,ECO:0005547
CPX-6000,P05013,1,ECO:0005546
CPX-6000,P17181,1,ECO:0005546
CPX-6000,P48551,1,ECO:0005546
CPX-6001,P17181,1,ECO:0005546
CPX-6001,P32881,1,ECO:0005546
CPX-6001,P48551,1,ECO:0005546
CPX-6002,P01566,1,ECO:0005546
CPX-6002,P17181,1,ECO:0005546
CPX-6002,P48551,1,ECO:0005546
CPX-6003,P01570,1,ECO:0005546
CPX-6003,P17181,1,ECO:0005546
CPX-6003,P48551,1,ECO:0005546
CPX-6004,P05015,1,ECO:0005546
CPX-6004,P17181,1,ECO:0005546
CPX-6004,P48551,1,ECO:0005546
CPX-6005,P01571,1,ECO:0005546
CPX-6005,P17181,1,ECO:0005546
CPX-6005,P48551,1,ECO:0005546
CPX-6006,P01568,1,ECO:0005546
CPX-6006,P17181,1,ECO:0005546
CPX-6006,P48551,1,ECO:0005546
CPX-6007,P01574,1,ECO:0005547
CPX-6007,P17181,1,ECO:0005547
CPX-6007,P48551,1,ECO:0005547
CPX-6008,P17181,1,ECO:0005547
CPX-6008,P48551,1,ECO:0005547
CPX-6008,Q86WN2,1,ECO:0005547
CPX-6009,P17181,1,ECO:0005547
CPX-6009,P48551,1,ECO:0005547
CPX-6009,Q9P0W0,1,ECO:0005547
CPX-6010,P05000,1,ECO:0000353
CPX-6010,P17181,1,ECO:0000353
CPX-6010,P48551,1,ECO:0000353
CPX-6011,Q08334,1,ECO:0005547
CPX-6011,Q8IU54,1,ECO:0005547
CPX-6011,Q8IU57,1,ECO:0005547
CPX-6012,Q08334,1,ECO:0005547
CPX-6012,Q8IU57,1,ECO:0005547
CPX-6012,Q8IZJ0,1,ECO:0005547
CPX-6013,Q08334,1,ECO:0005547
CPX-6013,Q8IU57,1,ECO:0005547
CPX-6013,Q8IZI9,1,ECO:0005547
CPX-6014,K9M1U5,1,ECO:0005547
CPX-6014,Q08334,1,ECO:0005547
CPX-6014,Q8IU57,1,ECO:0005547
CPX-6015,P01579,2,ECO:0000353
CPX-6015,P15260,2,ECO:0000353
CPX-6015,P38484,2,ECO:0000353
CPX-6016,P42224,0,ECO:0000353
CPX-6016,P52630,0,ECO:0000353
CPX-6016,Q00978,0,ECO:0000353
CPX-6017,O43264,2,ECO:0000353
CPX-6017,P50748,2,ECO:0000353
CPX-6017,Q9H900,2,ECO:0000353
CPX-6018,Q13114,0,ECO:0005547
CPX-6018,Q86WV6,0,ECO:0005547
CPX-6018,Q9UHD2,0,ECO:0005547
CPX-602,P01137,2,ECO:0000353
CPX-6024,P01579,2,ECO:0000353
CPX-6030,P17987,2,ECO:0000353
CPX-6030,P40227,2,ECO:0000353
CPX-6030,P48643,2,ECO:0000353
CPX-6030,P49368,2,ECO:0000353
CPX-6030,P50990,2,ECO:0000353
CPX-6030,P50991,2,ECO:0000353
CPX-6030,P78371,2,ECO:0000353
CPX-6030,Q99832,2,ECO:0000353
CPX-6031,O14893,0,ECO:0005547
CPX-6031,P57678,0,ECO:0005547
CPX-6031,Q16637,0,ECO:0005547
CPX-6031,Q8TEQ6,0,ECO:0005547
CPX-6031,Q8WXD5,1,ECO:0005547
CPX-6031,Q9H840,1,ECO:0005547
CPX-6031,Q9NWZ8,0,ECO:0005547
CPX-6031,Q9UHI6,0,ECO:0005547
CPX-6031,Q9Y3F4,0,ECO:0005547
CPX-6033,P14678,0,ECO:0005547
CPX-6033,P62304,0,ECO:0005547
CPX-6033,P62306,0,ECO:0005547
CPX-6033,P62308,0,ECO:0005547
CPX-6033,P62314,0,ECO:0005547
CPX-6033,P62316,0,ECO:0005547
CPX-6033,P62318,0,ECO:0005547
CPX-6036,O00303,1,ECO:0000353
CPX-6036,O15371,1,ECO:0000353
CPX-6036,O15372,1,ECO:0000353
CPX-6036,O75821,0,ECO:0000353
CPX-6036,O75822,1,ECO:0000353
CPX-6036,P55884,1,ECO:0000353
CPX-6036,P60228,1,ECO:0000353
CPX-6036,Q13347,1,ECO:0000353
CPX-6036,Q14152,1,ECO:0000353
CPX-6036,Q7L2H7,1,ECO:0000353
CPX-6036,Q99613,1,ECO:0000353
CPX-6036,Q9UBQ5,1,ECO:0000353
CPX-6036,Q9Y262,1,ECO:0000353
CPX-6037,Q13114,0,ECO:0005547
CPX-6037,Q7Z434,0,ECO:0005547
CPX-6038,Q14164,0,ECO:0005547
CPX-6038,Q9H6S1,0,ECO:0005547
CPX-6038,Q9UHD2,0,ECO:0005547
CPX-6041,P40763,1,ECO:0000353
CPX-6041,P42224,1,ECO:0000353
CPX-6042,P42224,1,ECO:0005547
CPX-6042,Q14765,1,ECO:0005547
CPX-6043,P40763,1,ECO:0005547
CPX-6043,P42229,1,ECO:0005547
CPX-6044,P40763,1,ECO:0005547
CPX-6044,P51692,1,ECO:0005547
CPX-6045,P42229,1,ECO:0005547
CPX-6045,P51692,1,ECO:0005547
CPX-6046,P40763,1,ECO:0005547
CPX-6046,Q14765,1,ECO:0005547
CPX-6047,P42226,1,ECO:0005547
CPX-6047,P52630,1,ECO:0005547
CPX-6048,P42224,2,ECO:0000353
CPX-6049,P40763,2,ECO:0000353
CPX-605,P61812,2,ECO:0000353
CPX-6050,Q14765,2,ECO:0000353
CPX-6051,P42226,2,ECO:0000353
CPX-606,P10600,2,ECO:0000353
CPX-6062,P43699,0,ECO:0000353
CPX-6062,P84022,0,ECO:0000353
CPX-6082,O60216,0,ECO:0005546
CPX-6082,Q8NDV3,0,ECO:0005546
CPX-6082,Q9UJ98,0,ECO:0005546
CPX-6082,Q9UQE7,0,ECO:0005546
CPX-6083,Q96ER9,4,ECO:0000353
CPX-6083,Q9NUT2,4,ECO:0000353
CPX-6085,P81605,6,ECO:0000353
CPX-6086,Q8IX21,0,ECO:0005547
CPX-6086,Q8IY18,0,ECO:0005547
CPX-6086,Q8WV22,0,ECO:0005547
CPX-6086,Q96MF7,0,ECO:0005547
CPX-6086,Q96MG7,0,ECO:0005547
CPX-6086,Q96SB8,0,ECO:0005547
CPX-6086,Q9BQI6,0,ECO:0005547
CPX-6086,Q9NXX6,0,ECO:0005547
CPX-6087,P30260,0,ECO:0005547
CPX-6087,P60006,0,ECO:0005547
CPX-6087,Q12834,0,ECO:0005547
CPX-6087,Q13042,0,ECO:0005547
CPX-6087,Q8NHZ8,0,ECO:0005547
CPX-6087,Q96DE5,0,ECO:0005547
CPX-6087,Q9BS18,0,ECO:0005547
CPX-6087,Q9H1A4,0,ECO:0005547
CPX-6087,Q9NYG5,0,ECO:0005547
CPX-6087,Q9UJX2,0,ECO:0005547
CPX-6087,Q9UJX3,0,ECO:0005547
CPX-6087,Q9UJX4,0,ECO:0005547
CPX-6087,Q9UJX5,0,ECO:0005547
CPX-6087,Q9UJX6,0,ECO:0005547
CPX-6087,Q9UM13,0,ECO:0005547
CPX-6088,P30260,0,ECO:0005547
CPX-6088,P60006,0,ECO:0005547
CPX-6088,Q13042,0,ECO:0005547
CPX-6088,Q8NHZ8,0,ECO:0005547
CPX-6088,Q96DE5,0,ECO:0005547
CPX-6088,Q9BS18,0,ECO:0005547
CPX-6088,Q9H1A4,0,ECO:0005547
CPX-6088,Q9NYG5,0,ECO:0005547
CPX-6088,Q9UJX2,0,ECO:0005547
CPX-6088,Q9UJX3,0,ECO:0005547
CPX-6088,Q9UJX4,0,ECO:0005547
CPX-6088,Q9UJX5,0,ECO:0005547
CPX-6088,Q9UJX6,0,ECO:0005547
CPX-6088,Q9UM11,0,ECO:0005547
CPX-6088,Q9UM13,0,ECO:0005547
CPX-6089,Q14164,0,ECO:0005547
CPX-6089,Q92844,0,ECO:0005547
CPX-6089,Q9UHD2,0,ECO:0005547
CPX-6090,A7MCY6,0,ECO:0005547
CPX-6090,Q14164,0,ECO:0005547
CPX-6090,Q9UHD2,0,ECO:0005547
CPX-6091,P06858,1,ECO:0000353
CPX-6091,Q8IV16,1,ECO:0000353
CPX-6092,Q9H2G9,1,ECO:0000353
CPX-6092,Q9H8Y8,1,ECO:0000353
CPX-6093,O15151,0,ECO:0005547
CPX-6093,P04637,0,ECO:0005547
CPX-6093,Q00987,0,ECO:0005547
CPX-6094,O75496,1,ECO:0000353
CPX-6094,P28358,1,ECO:0000353
CPX-6096,P01215,1,ECO:0005547
CPX-6096,P01222,1,ECO:0005547
CPX-6097,P01215,1,ECO:0005547
CPX-6097,P01229,1,ECO:0005547
CPX-61,P52952,2,ECO:0000353
CPX-6121,O94826,2,ECO:0005547
CPX-6121,O96008,2,ECO:0005547
CPX-6121,Q15388,2,ECO:0005547
CPX-6121,Q8N4H5,2,ECO:0005547
CPX-6121,Q96B49,2,ECO:0005547
CPX-6121,Q9NS69,2,ECO:0005547
CPX-6121,Q9P0U1,2,ECO:0005547
CPX-6123,O00483,1,ECO:0000353
CPX-6123,P00395,1,ECO:0000353
CPX-6123,P00403,1,ECO:0000353
CPX-6123,P00414,1,ECO:0000353
CPX-6123,P09669,1,ECO:0000353
CPX-6123,P10176,1,ECO:0000353
CPX-6123,P10606,1,ECO:0000353
CPX-6123,P12074,1,ECO:0000353
CPX-6123,P13073,1,ECO:0000353
CPX-6123,P14406,1,ECO:0000353
CPX-6123,P14854,1,ECO:0000353
CPX-6123,P15954,1,ECO:0000353
CPX-6123,P20674,1,ECO:0000353
CPX-6123,P24311,1,ECO:0000353
CPX-6124,P62072,6,ECO:0000353
CPX-6124,Q53H12,1,ECO:0000353
CPX-6124,Q6PF06,1,ECO:0000353
CPX-6124,Q9BSF4,1,ECO:0000353
CPX-6124,Q9Y584,1,ECO:0000353
CPX-6124,Q9Y5J7,5,ECO:0000353
CPX-6125,P62072,3,ECO:0000353
CPX-6125,Q9Y5J7,3,ECO:0000353
CPX-6126,P62072,3,ECO:0005547
CPX-6126,Q9Y5J6,1,ECO:0005547
CPX-6126,Q9Y5J7,2,ECO:0005547
CPX-6129,O14925,0,ECO:0005547
CPX-6129,O43615,0,ECO:0005547
CPX-6129,P38646,0,ECO:0005547
CPX-6129,P60602,0,ECO:0005547
CPX-6129,Q3ZCQ8,0,ECO:0005547
CPX-6129,Q8TAA5,0,ECO:0005547
CPX-6129,Q96DA6,0,ECO:0005547
CPX-6129,Q99595,0,ECO:0005547
CPX-6129,Q9BVV7,0,ECO:0005547
CPX-6129,Q9HAV7,0,ECO:0005547
CPX-6129,Q9Y3D7,0,ECO:0005547
CPX-6129,Q9Y5T4,0,ECO:0005547
CPX-6130,O14925,0,ECO:0005547
CPX-6130,O43615,0,ECO:0005547
CPX-6130,O60830,0,ECO:0005547
CPX-6130,P38646,0,ECO:0005547
CPX-6130,P60602,0,ECO:0005547
CPX-6130,Q3ZCQ8,0,ECO:0005547
CPX-6130,Q8TAA5,0,ECO:0005547
CPX-6130,Q96DA6,0,ECO:0005547
CPX-6130,Q9BVV7,0,ECO:0005547
CPX-6130,Q9HAV7,0,ECO:0005547
CPX-6130,Q9Y3D7,0,ECO:0005547
CPX-6130,Q9Y5T4,0,ECO:0005547
CPX-6131,O60220,3,ECO:0000353
CPX-6131,Q9Y5L4,3,ECO:0000353
CPX-6132,Q9Y5J9,3,ECO:0005546
CPX-6132,Q9Y5L4,3,ECO:0005546
CPX-6133,O75431,0,ECO:0000353
CPX-6133,Q13505,0,ECO:0000353
CPX-6133,Q9Y512,0,ECO:0000353
CPX-6134,P04839,0,ECO:0005547
CPX-6134,P13498,0,ECO:0005547
CPX-6134,P14598,0,ECO:0005547
CPX-6134,P15153,0,ECO:0005547
CPX-6134,P19878,0,ECO:0005547
CPX-6134,Q15080,0,ECO:0005547
CPX-6135,P04839,0,ECO:0005547
CPX-6135,P13498,0,ECO:0005547
CPX-6135,P14598,0,ECO:0005547
CPX-6135,P19878,0,ECO:0005547
CPX-6135,P60763,0,ECO:0005547
CPX-6135,Q15080,0,ECO:0005547
CPX-614,Q68E01,1,ECO:0000353
CPX-614,Q96AH0,1,ECO:0000353
CPX-614,Q9NRY2,1,ECO:0000353
CPX-6141,Q16891,0,ECO:0005547
CPX-6141,Q5TGZ0,0,ECO:0005547
CPX-6141,Q5XKP0,0,ECO:0005547
CPX-6141,Q6UXV4,0,ECO:0005547
CPX-6141,Q9BRQ6,0,ECO:0005547
CPX-6141,Q9BUR5,0,ECO:0005547
CPX-6141,Q9NX63,0,ECO:0005547
CPX-6142,P49815,2,ECO:0000353
CPX-6142,Q92574,2,ECO:0000353
CPX-6142,Q9P0N9,1,ECO:0000353
CPX-6143,Q9H6T3,0,ECO:0000353
CPX-6143,Q9NWS0,0,ECO:0000353
CPX-6143,Q9Y230,6,ECO:0000353
CPX-6143,Q9Y265,6,ECO:0000353
CPX-6144,O15212,0,ECO:0005547
CPX-6144,O94763,0,ECO:0005547
CPX-6144,Q9NUG6,0,ECO:0005547
CPX-6144,Q9UBK9,0,ECO:0005547
CPX-6144,Q9UHV9,0,ECO:0005547
CPX-6145,L0R819,0,ECO:0005547
CPX-6145,O15212,0,ECO:0005547
CPX-6145,O94763,0,ECO:0005547
CPX-6145,P19388,0,ECO:0005547
CPX-6145,Q96MX6,0,ECO:0005547
CPX-6145,Q9H6T3,0,ECO:0005547
CPX-6145,Q9NUG6,0,ECO:0005547
CPX-6145,Q9NWS0,0,ECO:0005547
CPX-6145,Q9UBK9,0,ECO:0005547
CPX-6145,Q9UHV9,0,ECO:0005547
CPX-6145,Q9Y230,0,ECO:0005547
CPX-6145,Q9Y265,0,ECO:0005547
CPX-6148,O43156,0,ECO:0000353
CPX-6148,Q6NXR4,0,ECO:0000353
CPX-6148,Q9Y4R8,0,ECO:0000353
CPX-6149,O15212,1,ECO:0005547
CPX-6149,O60925,1,ECO:0005547
CPX-6149,P61758,1,ECO:0005547
CPX-6149,Q99471,1,ECO:0005547
CPX-6149,Q9NQP4,1,ECO:0005547
CPX-6149,Q9UHV9,1,ECO:0005547
CPX-6150,Q07617,0,ECO:0005547
CPX-6150,Q8WWB5,0,ECO:0005547
CPX-6150,Q9Y230,6,ECO:0005547
CPX-6150,Q9Y265,6,ECO:0005547
CPX-6151,O75947,0,ECO:0005547
CPX-6151,O75964,0,ECO:0005547
CPX-6151,P00846,0,ECO:0005547
CPX-6151,P03928,0,ECO:0005547
CPX-6151,P05496,0,ECO:0005547
CPX-6151,P06576,3,ECO:0005547
CPX-6151,P18859,0,ECO:0005547
CPX-6151,P24539,0,ECO:0005547
CPX-6151,P25705,3,ECO:0005547
CPX-6151,P30049,1,ECO:0005547
CPX-6151,P36542,1,ECO:0005547
CPX-6151,P48047,0,ECO:0005547
CPX-6151,P48201,0,ECO:0005547
CPX-6151,P56134,0,ECO:0005547
CPX-6151,P56378,0,ECO:0005547
CPX-6151,P56381,1,ECO:0005547
CPX-6151,P56385,0,ECO:0005547
CPX-6151,Q06055,0,ECO:0005547
CPX-6151,Q5VTU8,0,ECO:0005547
CPX-6151,Q7Z4Y8,0,ECO:0005547
CPX-6151,Q96IX5,0,ECO:0005547
CPX-6152,Q07617,0,ECO:0005547
CPX-6152,Q9NVR5,0,ECO:0005547
CPX-6152,Q9Y230,6,ECO:0005547
CPX-6152,Q9Y265,6,ECO:0005547
CPX-6153,Q9H6T3,0,ECO:0005547
CPX-6153,Q9Y230,6,ECO:0005547
CPX-6153,Q9Y265,6,ECO:0005547
CPX-6154,O95563,1,ECO:0005547
CPX-6154,Q9Y5U8,1,ECO:0005547
CPX-6155,O15091,1,ECO:0000353
CPX-6155,Q7L0Y3,2,ECO:0000353
CPX-6155,Q99714,4,ECO:0000353
CPX-6156,P06681,1,ECO:0005547
CPX-6156,P0C0L5,3,ECO:0005547
CPX-6157,P01024,2,ECO:0005547
CPX-6157,P06681,1,ECO:0005547
CPX-6157,P0C0L4,3,ECO:0005547
CPX-6158,P01024,2,ECO:0005547
CPX-6158,P06681,1,ECO:0005547
CPX-6158,P0C0L5,3,ECO:0005547
