ComplexId,ProteinId,Stoichiometry,Evidence
7254,Q9NQC1,0,MI:0069:mass spectrometry studies of complexes
7255,O95251,0,MI:0069:mass spectrometry studies of complexes
7255,Q8WYH8,0,MI:0069:mass spectrometry studies of complexes
7255,Q92613,0,MI:0069:mass spectrometry studies of complexes
7255,Q9HAF1,0,MI:0069:mass spectrometry studies of complexes
7256,P08183,0,MI:0019:coimmunoprecipitation
7256,P48307,0,MI:0019:coimmunoprecipitation
7256,Q969Q6,0,MI:0019:coimmunoprecipitation
7259,P51610,0,MI:0402:chromatin immunoprecipitation assay
7259,P52747,0,MI:0402:chromatin immunoprecipitation assay
7259,Q96EK4,0,MI:0402:chromatin immunoprecipitation assay
7262,P40939,4,MI:0071:molecular sieving
7262,P55084,4,MI:0071:molecular sieving
7263,Q9H221,0,MI:0071:molecular sieving
7263,Q9H222,0,MI:0071:molecular sieving
7265,P05026,0,MI:0004:affinity chromatography technology
7265,P55087,0,MI:0004:affinity chromatography technology
7265,P78508,0,MI:0004:affinity chromatography technology
7265,Q15049,0,MI:0004:affinity chromatography technology
7265,Q9HBA0,0,MI:0004:affinity chromatography technology
7265,Q9NSN8,0,MI:0004:affinity chromatography technology
7266,P16083,0,MI:0071:molecular sieving
7266,P31749,0,MI:0071:molecular sieving
7267,P09622,0,MI:0019:coimmunoprecipitation
7267,P36957,0,MI:0019:coimmunoprecipitation
7267,Q02218,0,MI:0019:coimmunoprecipitation
7267,Q92830,0,MI:0019:coimmunoprecipitation
7268,P05026,0,MI:0004:affinity chromatography technology
7268,P55087,0,MI:0004:affinity chromatography technology
7268,P78508,0,MI:0004:affinity chromatography technology
7268,Q14CZ8,0,MI:0004:affinity chromatography technology
7268,Q15049,0,MI:0004:affinity chromatography technology
7268,Q9HBA0,0,MI:0004:affinity chromatography technology
7269,P0DMV8,0,MI:0019:coimmunoprecipitation
7269,Q00610,0,MI:0019:coimmunoprecipitation
7269,Q15751,0,MI:0019:coimmunoprecipitation
7271,O00327,0,MI:0018:two hybrid
7271,Q99743,0,MI:0018:two hybrid
7272,O00327,0,MI:0018:two hybrid
7272,O15516,0,MI:0018:two hybrid
7273,O00327,0,MI:0018:two hybrid
7273,Q16665,0,MI:0018:two hybrid
7274,O00327,0,MI:0018:two hybrid
7274,Q99814,0,MI:0018:two hybrid
7275,P10415,0,MI:0019:coimmunoprecipitation
7275,Q8N5K1,0,MI:0019:coimmunoprecipitation
7277,P15169,0,MI:0071:molecular sieving
7277,P22792,0,MI:0071:molecular sieving
7278,P35222,0,MI:0019:coimmunoprecipitation
7278,P49841,0,MI:0019:coimmunoprecipitation
7278,Q5T6S3,0,MI:0019:coimmunoprecipitation
7279,P35222,0,MI:0019:coimmunoprecipitation
7279,Q5T6S3,0,MI:0019:coimmunoprecipitation
7279,Q9Y297,0,MI:0019:coimmunoprecipitation
7281,O00499,0,MI:0416:fluorescence microscopy
7281,P61006,0,MI:0416:fluorescence microscopy
7281,Q8NDI1,0,MI:0416:fluorescence microscopy
7282,P39748,0,MI:0096:pull down
7282,Q14191,0,MI:0096:pull down
7283,P14921,0,MI:0019:coimmunoprecipitation
7283,P54821,0,MI:0019:coimmunoprecipitation
7284,P07900,0,MI:0019:coimmunoprecipitation
7284,P14618,0,MI:0019:coimmunoprecipitation
7284,P49841,0,MI:0019:coimmunoprecipitation
7285,O94992,0,MI:0007:anti tag coimmunoprecipitation
7285,P12956,0,MI:0007:anti tag coimmunoprecipitation
7285,P13010,0,MI:0007:anti tag coimmunoprecipitation
7285,P23246,0,MI:0007:anti tag coimmunoprecipitation
7285,P43243,0,MI:0007:anti tag coimmunoprecipitation
7285,P78527,0,MI:0007:anti tag coimmunoprecipitation
7285,Q15233,0,MI:0007:anti tag coimmunoprecipitation
7285,Q8WXF1,0,MI:0007:anti tag coimmunoprecipitation
7285,Q96PK6,0,MI:0007:anti tag coimmunoprecipitation
7286,Q8TDB6,0,MI:0006:anti bait coimmunoprecipitation
7286,Q96J02,0,MI:0006:anti bait coimmunoprecipitation
7287,O14964,0,MI:0019:coimmunoprecipitation
7287,Q92783,0,MI:0019:coimmunoprecipitation
7287,Q99732,0,MI:0019:coimmunoprecipitation
7288,O75581,0,MI:0096:pull down
7288,P18827,0,MI:0096:pull down
7288,Q9BY76,0,MI:0096:pull down
7289,O75581,0,MI:0096:pull down
7289,P34741,0,MI:0096:pull down
7289,Q9BY76,0,MI:0096:pull down
7290,O75581,0,MI:0096:pull down
7290,P31431,0,MI:0096:pull down
7290,Q9BY76,0,MI:0096:pull down
7291,P49770,0,MI:0071:molecular sieving
7291,Q13144,0,MI:0071:molecular sieving
7291,Q9NR50,0,MI:0071:molecular sieving
7291,Q9UI10,0,MI:0071:molecular sieving
7292,P49770,2,MI:0071:molecular sieving
7292,Q13144,2,MI:0071:molecular sieving
7292,Q14232,2,MI:0071:molecular sieving
7292,Q9NR50,2,MI:0071:molecular sieving
7292,Q9UI10,2,MI:0071:molecular sieving
7295,P07992,0,MI:0107:surface plasmon resonance
7295,P23025,0,MI:0107:surface plasmon resonance
7295,P27694,0,MI:0107:surface plasmon resonance
7296,P55884,0,MI:0019:coimmunoprecipitation
7296,Q92546,0,MI:0019:coimmunoprecipitation
7298,P06454,0,MI:0030:cross-linking study
7298,P25786,0,MI:0030:cross-linking study
7298,P39687,0,MI:0030:cross-linking study
7298,P60709,0,MI:0030:cross-linking study
7298,Q00325,0,MI:0030:cross-linking study
7298,Q07021,0,MI:0030:cross-linking study
7299,P05141,0,MI:0030:cross-linking study
7299,P06454,0,MI:0030:cross-linking study
7299,P25788,0,MI:0030:cross-linking study
7299,P39687,0,MI:0030:cross-linking study
7299,Q92688,0,MI:0030:cross-linking study
7300,P41743,0,MI:0019:coimmunoprecipitation
7300,Q8TEW8,0,MI:0019:coimmunoprecipitation
7300,Q9NPB6,0,MI:0019:coimmunoprecipitation
7304,O75530,0,MI:0019:coimmunoprecipitation
7304,Q14526,0,MI:0019:coimmunoprecipitation
7304,Q15022,0,MI:0019:coimmunoprecipitation
7304,Q15910,0,MI:0019:coimmunoprecipitation
7304,Q5T6S3,0,MI:0019:coimmunoprecipitation
7305,O00483,0,MI:0069:mass spectrometry studies of complexes
7305,P00395,0,MI:0069:mass spectrometry studies of complexes
7305,P00403,0,MI:0069:mass spectrometry studies of complexes
7305,P00414,0,MI:0069:mass spectrometry studies of complexes
7305,P09669,0,MI:0069:mass spectrometry studies of complexes
7305,P0DJ07,0,MI:0069:mass spectrometry studies of complexes
7305,P10176,0,MI:0069:mass spectrometry studies of complexes
7305,P10606,0,MI:0069:mass spectrometry studies of complexes
7305,P12074,0,MI:0069:mass spectrometry studies of complexes
7305,P13073,0,MI:0069:mass spectrometry studies of complexes
7305,P14406,0,MI:0069:mass spectrometry studies of complexes
7305,P14854,0,MI:0069:mass spectrometry studies of complexes
7305,P15954,0,MI:0069:mass spectrometry studies of complexes
7305,P20674,0,MI:0069:mass spectrometry studies of complexes
7305,P24311,0,MI:0069:mass spectrometry studies of complexes
7305,Q6UWS5,0,MI:0069:mass spectrometry studies of complexes
7305,Q8N490,0,MI:0069:mass spectrometry studies of complexes
7305,Q9Y241,0,MI:0069:mass spectrometry studies of complexes
7309,P05305,0,MI:0096:pull down
7309,P25101,0,MI:0096:pull down
7310,P22301,0,MI:0030:cross-linking study
7310,Q13651,0,MI:0030:cross-linking study
7311,O00327,0,MI:0019:coimmunoprecipitation
7311,O15516,0,MI:0019:coimmunoprecipitation
7311,Q16526,0,MI:0019:coimmunoprecipitation
7312,P03372,0,MI:0019:coimmunoprecipitation
7312,P35222,0,MI:0019:coimmunoprecipitation
7313,A0FGR8,0,MI:0019:coimmunoprecipitation
7313,Q9BSJ8,0,MI:0019:coimmunoprecipitation
7314,A0FGR9,0,MI:0019:coimmunoprecipitation
7314,Q9BSJ8,0,MI:0019:coimmunoprecipitation
7316,P19838,0,MI:0019:coimmunoprecipitation
7316,P40763,0,MI:0019:coimmunoprecipitation
7317,P40763,0,MI:0019:coimmunoprecipitation
7317,Q04206,0,MI:0019:coimmunoprecipitation
7318,P17844,0,MI:0019:coimmunoprecipitation
7318,P35222,0,MI:0019:coimmunoprecipitation
7318,P51858,0,MI:0019:coimmunoprecipitation
7319,P30273,0,MI:0096:pull down
7319,Q9ULY5,0,MI:0096:pull down
7320,Q01362,0,MI:0096:pull down
7320,Q9ULY5,0,MI:0096:pull down
7324,P49773,0,MI:0007:anti tag coimmunoprecipitation
7324,Q92993,0,MI:0007:anti tag coimmunoprecipitation
7325,P49427,0,MI:0019:coimmunoprecipitation
7325,P49773,0,MI:0019:coimmunoprecipitation
7325,P62877,0,MI:0019:coimmunoprecipitation
7326,P08047,0,MI:0096:pull down
7326,P49773,0,MI:0096:pull down
7328,Q01196,0,MI:0096:pull down
7328,Q09472,0,MI:0096:pull down
7328,Q9H2X6,0,MI:0096:pull down
7329,P27986,0,MI:0096:pull down
7329,Q12959,0,MI:0096:pull down
7329,Q13368,0,MI:0096:pull down
7329,Q9BY67,0,MI:0096:pull down
7331,P61586,0,MI:0019:coimmunoprecipitation
7331,P63000,0,MI:0019:coimmunoprecipitation
7331,Q9ULK5,0,MI:0019:coimmunoprecipitation
7333,P51153,0,MI:0096:pull down
7333,Q8N3F8,0,MI:0096:pull down
7336,Q6ZUT3,0,MI:0019:coimmunoprecipitation
7337,P26651,0,MI:0019:coimmunoprecipitation
7337,Q14103,0,MI:0019:coimmunoprecipitation
7338,Q07352,0,MI:0019:coimmunoprecipitation
7338,Q14103,0,MI:0019:coimmunoprecipitation
7340,P47974,0,MI:0019:coimmunoprecipitation
7340,Q14103,0,MI:0019:coimmunoprecipitation
7341,Q9UBT7,0,MI:0019:coimmunoprecipitation
7341,Q9Y4J8,0,MI:0019:coimmunoprecipitation
7342,Q15392,0,MI:0019:coimmunoprecipitation
7342,Q9UBM7,0,MI:0019:coimmunoprecipitation
7344,Q8N2Q7,0,MI:0019:coimmunoprecipitation
7344,Q9ULB1,0,MI:0019:coimmunoprecipitation
7345,Q9NRI5,0,MI:0019:coimmunoprecipitation
7345,Q9UPV9,0,MI:0019:coimmunoprecipitation
7346,Q8IXI2,0,MI:0019:coimmunoprecipitation
7346,Q9NRI5,0,MI:0019:coimmunoprecipitation
7349,P42285,0,MI:0019:coimmunoprecipitation
7349,Q6NZY4,0,MI:0019:coimmunoprecipitation
7349,Q9Y580,0,MI:0019:coimmunoprecipitation
7351,P04626,0,MI:0019:coimmunoprecipitation
7351,Q99988,0,MI:0019:coimmunoprecipitation
7352,P09874,0,MI:0045:experimental interaction detection
7352,P49916,0,MI:0045:experimental interaction detection
7354,O15294,0,MI:0019:coimmunoprecipitation
7354,P51610,0,MI:0019:coimmunoprecipitation
7354,Q8IXJ9,0,MI:0019:coimmunoprecipitation
7356,P40933,0,MI:0091:chromatography technology
7356,Q08431,0,MI:0091:chromatography technology
7357,Q14258,0,MI:0019:coimmunoprecipitation
7357,Q9UN86,0,MI:0019:coimmunoprecipitation
7358,P49281,0,MI:0019:coimmunoprecipitation
7358,Q96PU5,0,MI:0019:coimmunoprecipitation
7358,Q9BT67,0,MI:0019:coimmunoprecipitation
7359,P02786,0,MI:0040:electron microscopy
7359,P02787,0,MI:0040:electron microscopy
7361,P10398,0,MI:0096:pull down
7361,P27986,0,MI:0096:pull down
7363,Q15475,0,MI:0019:coimmunoprecipitation
7363,Q99502,0,MI:0019:coimmunoprecipitation
7364,Q99502,0,MI:0019:coimmunoprecipitation
7364,Q9NPC8,0,MI:0019:coimmunoprecipitation
7366,O75449,0,MI:0096:pull down
7366,Q9BVA0,0,MI:0096:pull down
7366,Q9BW62,0,MI:0096:pull down
7366,Q9H079,0,MI:0096:pull down
7367,O15054,0,MI:0019:coimmunoprecipitation
7367,P61964,0,MI:0019:coimmunoprecipitation
7367,Q15291,0,MI:0019:coimmunoprecipitation
7367,Q9UBL3,0,MI:0019:coimmunoprecipitation
7368,P62877,0,MI:0019:coimmunoprecipitation
7368,Q13618,0,MI:0019:coimmunoprecipitation
7368,Q14145,0,MI:0019:coimmunoprecipitation
7370,Q13618,4,MI:0071:molecular sieving
7370,Q693B1,4,MI:0071:molecular sieving
7371,Q13618,4,MI:0071:molecular sieving
7371,Q8NC69,0,MI:0071:molecular sieving
7372,O14497,0,MI:0096:pull down
7372,O14744,0,MI:0096:pull down
7372,O96019,0,MI:0096:pull down
7372,P51531,0,MI:0096:pull down
7372,P51532,0,MI:0096:pull down
7372,Q8TAQ2,0,MI:0096:pull down
7372,Q8WUB8,0,MI:0096:pull down
7372,Q92922,0,MI:0096:pull down
7372,Q969G3,0,MI:0096:pull down
7372,Q96GM5,0,MI:0096:pull down
7372,Q9NPI1,0,MI:0096:pull down
7373,P51531,0,MI:0019:coimmunoprecipitation
7373,P51532,0,MI:0019:coimmunoprecipitation
7373,Q15022,0,MI:0019:coimmunoprecipitation
7373,Q9NPI1,0,MI:0019:coimmunoprecipitation
7373,Q9NVM4,0,MI:0019:coimmunoprecipitation
7374,Q96GM5,0,MI:0096:pull down
7374,Q9BQA1,0,MI:0096:pull down
7374,Q9NPI1,0,MI:0096:pull down
7375,Q15022,0,MI:0096:pull down
7375,Q15910,0,MI:0096:pull down
7375,Q9NPI1,0,MI:0096:pull down
7376,O14744,0,MI:0096:pull down
7376,P51531,0,MI:0096:pull down
7376,P51532,0,MI:0096:pull down
7376,Q8WUB8,0,MI:0096:pull down
7376,Q969G3,0,MI:0096:pull down
7376,Q9NPI1,0,MI:0096:pull down
7376,Q9NWQ8,0,MI:0096:pull down
7377,A6NED2,0,MI:0004:affinity chromatography technology
7377,Q8N371,0,MI:0004:affinity chromatography technology
7378,A6NGQ2,0,MI:0019:coimmunoprecipitation
7378,P59047,0,MI:0019:coimmunoprecipitation
7378,Q587J8,0,MI:0019:coimmunoprecipitation
7378,Q9H808,0,MI:0019:coimmunoprecipitation
7379,P06241,0,MI:0019:coimmunoprecipitation
7379,P19174,0,MI:0019:coimmunoprecipitation
7379,Q07666,0,MI:0019:coimmunoprecipitation
7381,P26599,0,MI:0019:coimmunoprecipitation
7381,P31943,0,MI:0019:coimmunoprecipitation
7381,Q92945,0,MI:0019:coimmunoprecipitation
7381,Q9UKA9,0,MI:0019:coimmunoprecipitation
7382,P35232,0,MI:0019:coimmunoprecipitation
7382,P54198,0,MI:0019:coimmunoprecipitation
7382,Q9NPG3,0,MI:0019:coimmunoprecipitation
7382,Q9Y6J0,0,MI:0019:coimmunoprecipitation
7383,O15294,0,MI:0019:coimmunoprecipitation
7383,P54198,0,MI:0019:coimmunoprecipitation
7383,Q9NPG3,0,MI:0019:coimmunoprecipitation
7383,Q9Y6J0,0,MI:0019:coimmunoprecipitation
7384,Q8IXQ6,0,MI:0019:coimmunoprecipitation
7384,Q8TDB6,0,MI:0019:coimmunoprecipitation
7385,P42224,0,MI:0019:coimmunoprecipitation
7385,Q8IXQ6,0,MI:0019:coimmunoprecipitation
7385,Q8TDB6,0,MI:0019:coimmunoprecipitation
7386,Q13950,0,MI:0019:coimmunoprecipitation
7386,Q5T1R4,0,MI:0019:coimmunoprecipitation
7386,Q9H0M0,0,MI:0019:coimmunoprecipitation
7388,P07199,0,MI:0676:tandem affinity purification
7388,P33778,0,MI:0676:tandem affinity purification
7388,P49450,0,MI:0676:tandem affinity purification
7388,P62805,0,MI:0676:tandem affinity purification
7388,Q03188,0,MI:0676:tandem affinity purification
7388,Q08945,0,MI:0676:tandem affinity purification
7388,Q8N0S6,0,MI:0676:tandem affinity purification
7388,Q8NCD3,0,MI:0676:tandem affinity purification
7388,Q92674,0,MI:0676:tandem affinity purification
7388,Q96BT3,0,MI:0676:tandem affinity purification
7388,Q96H22,0,MI:0676:tandem affinity purification
7388,Q96QV6,0,MI:0676:tandem affinity purification
7388,Q96T23,0,MI:0676:tandem affinity purification
7388,Q9H3R5,0,MI:0676:tandem affinity purification
7388,Q9Y5B9,0,MI:0676:tandem affinity purification
7389,P16389,0,MI:0019:coimmunoprecipitation
7389,Q09470,0,MI:0019:coimmunoprecipitation
7389,Q13303,0,MI:0019:coimmunoprecipitation
7394,Q13352,0,MI:0004:affinity chromatography technology
7394,Q6IPU0,0,MI:0004:affinity chromatography technology
7394,Q71F23,0,MI:0004:affinity chromatography technology
7394,Q7L2Z9,0,MI:0004:affinity chromatography technology
7394,Q8N0S6,0,MI:0004:affinity chromatography technology
7394,Q92674,0,MI:0004:affinity chromatography technology
7394,Q96H22,0,MI:0004:affinity chromatography technology
7394,Q9BS16,0,MI:0004:affinity chromatography technology
7394,Q9BU64,0,MI:0004:affinity chromatography technology
7394,Q9H3R5,0,MI:0004:affinity chromatography technology
7394,Q9NSP4,0,MI:0004:affinity chromatography technology
7395,O95970,2,MI:0019:coimmunoprecipitation
7395,Q9P0K1,2,MI:0019:coimmunoprecipitation
7403,P14618,0,MI:0019:coimmunoprecipitation
7403,P36956,0,MI:0019:coimmunoprecipitation
7405,Q86WV6,0,MI:0019:coimmunoprecipitation
7405,Q9UHD2,0,MI:0019:coimmunoprecipitation
7406,O15379,0,MI:0096:pull down
7406,P31749,0,MI:0096:pull down
7406,Q9UKG1,0,MI:0096:pull down
7407,O95985,0,MI:0019:coimmunoprecipitation
7407,Q9H7E2,0,MI:0019:coimmunoprecipitation
7408,P49407,0,MI:0019:coimmunoprecipitation
7408,Q6ZSZ5,0,MI:0019:coimmunoprecipitation
7408,Q8N8S7,0,MI:0019:coimmunoprecipitation
7410,O14744,0,MI:0019:coimmunoprecipitation
7410,P40121,0,MI:0019:coimmunoprecipitation
7413,P49450,0,MI:0071:molecular sieving
7413,P62805,0,MI:0071:molecular sieving
7413,Q8NCD3,0,MI:0071:molecular sieving
7416,P29033,0,MI:0019:coimmunoprecipitation
7416,Q05397,0,MI:0019:coimmunoprecipitation
7416,Q9H9S0,0,MI:0019:coimmunoprecipitation
7417,O43752,0,MI:0019:coimmunoprecipitation
7417,P13569,0,MI:0019:coimmunoprecipitation
7417,Q9HD26,0,MI:0019:coimmunoprecipitation
7418,P19367,0,MI:0071:molecular sieving
7418,P21796,0,MI:0071:molecular sieving
7420,P04637,0,MI:0019:coimmunoprecipitation
7420,Q01534,0,MI:0019:coimmunoprecipitation
7420,Q93009,0,MI:0019:coimmunoprecipitation
7421,Q01534,0,MI:0019:coimmunoprecipitation
7421,Q86VY4,0,MI:0019:coimmunoprecipitation
7421,Q93009,0,MI:0019:coimmunoprecipitation
7422,Q53EZ4,0,MI:0019:coimmunoprecipitation
7422,Q8WUF5,0,MI:0019:coimmunoprecipitation
7423,P62136,0,MI:0019:coimmunoprecipitation
7423,Q8WUF5,0,MI:0019:coimmunoprecipitation
7424,Q13464,0,MI:0019:coimmunoprecipitation
7424,Q6UXK2,0,MI:0019:coimmunoprecipitation
7425,P22059,0,MI:0019:coimmunoprecipitation
7425,P62491,0,MI:0019:coimmunoprecipitation
7425,Q9P260,0,MI:0019:coimmunoprecipitation
7427,P15336,0,MI:0019:coimmunoprecipitation
7427,P19367,0,MI:0019:coimmunoprecipitation
7427,P21796,0,MI:0019:coimmunoprecipitation
7428,O15091,0,MI:0007:anti tag coimmunoprecipitation
7428,Q7L0Y3,0,MI:0007:anti tag coimmunoprecipitation
7428,Q99714,0,MI:0007:anti tag coimmunoprecipitation
7429,Q7L0Y3,0,MI:0071:molecular sieving
7429,Q99714,0,MI:0071:molecular sieving
7430,Q8NFG4,0,MI:0019:coimmunoprecipitation
7430,Q9P278,0,MI:0019:coimmunoprecipitation
7437,P52732,0,MI:0007:anti tag coimmunoprecipitation
7437,Q5VVJ2,0,MI:0007:anti tag coimmunoprecipitation
7437,Q92831,0,MI:0007:anti tag coimmunoprecipitation
7439,Q02241,0,MI:0019:coimmunoprecipitation
7439,Q9H0H5,0,MI:0019:coimmunoprecipitation
7439,Q9H8V3,0,MI:0019:coimmunoprecipitation
7440,Q02241,2,MI:0019:coimmunoprecipitation
7440,Q9H0H5,2,MI:0019:coimmunoprecipitation
7441,Q06124,0,MI:0019:coimmunoprecipitation
7441,Q9UJC3,0,MI:0019:coimmunoprecipitation
7442,P61006,0,MI:0019:coimmunoprecipitation
7442,Q15154,0,MI:0019:coimmunoprecipitation
7442,Q96ED9,0,MI:0019:coimmunoprecipitation
7443,Q01780,0,MI:0004:affinity chromatography technology
7443,Q06265,0,MI:0004:affinity chromatography technology
7443,Q13868,0,MI:0004:affinity chromatography technology
7443,Q15024,0,MI:0004:affinity chromatography technology
7443,Q5RKV6,0,MI:0004:affinity chromatography technology
7443,Q8TF46,0,MI:0004:affinity chromatography technology
7443,Q96B26,0,MI:0004:affinity chromatography technology
7443,Q99547,0,MI:0004:affinity chromatography technology
7443,Q9NPD3,0,MI:0004:affinity chromatography technology
7443,Q9NQT4,0,MI:0004:affinity chromatography technology
7443,Q9NQT5,0,MI:0004:affinity chromatography technology
7443,Q9Y3B2,0,MI:0004:affinity chromatography technology
7444,P41743,0,MI:0019:coimmunoprecipitation
7444,Q8TEW0,0,MI:0019:coimmunoprecipitation
7444,Q96ED9,0,MI:0019:coimmunoprecipitation
7444,Q9NPB6,0,MI:0019:coimmunoprecipitation
7445,Q6P597,0,MI:0019:coimmunoprecipitation
7445,Q96ED9,0,MI:0019:coimmunoprecipitation
7445,Q96M69,0,MI:0019:coimmunoprecipitation
7445,Q9UFD9,0,MI:0019:coimmunoprecipitation
7459,P23415,2,MI:0051:fluorescence technology
7459,P48167,3,MI:0051:fluorescence technology
7462,O14764,0,MI:0055:fluorescent resonance energy transfer
7462,P14867,0,MI:0055:fluorescent resonance energy transfer
7462,P47870,0,MI:0055:fluorescent resonance energy transfer
7476,O75843,0,MI:0019:coimmunoprecipitation
7476,P61966,0,MI:0019:coimmunoprecipitation
7476,Q10567,0,MI:0019:coimmunoprecipitation
7476,Q9BXS5,0,MI:0019:coimmunoprecipitation
7477,Q5JRA6,0,MI:0019:coimmunoprecipitation
7477,Q96PC5,0,MI:0019:coimmunoprecipitation
7477,Q9HCU5,0,MI:0019:coimmunoprecipitation
7479,P53350,0,MI:0019:coimmunoprecipitation
7479,P63167,0,MI:0019:coimmunoprecipitation
7479,Q562F6,0,MI:0019:coimmunoprecipitation
7479,Q96R06,0,MI:0019:coimmunoprecipitation
7479,Q9Y448,0,MI:0019:coimmunoprecipitation
7480,O15379,0,MI:0096:pull down
7480,O75376,0,MI:0096:pull down
7480,P16402,0,MI:0096:pull down
7480,Q9Y618,0,MI:0096:pull down
7482,O14656,0,MI:0019:coimmunoprecipitation
7482,Q5JTV8,0,MI:0019:coimmunoprecipitation
7483,P40616,0,MI:0019:coimmunoprecipitation
7483,P53365,0,MI:0019:coimmunoprecipitation
7483,P84077,0,MI:0019:coimmunoprecipitation
7483,Q13563,0,MI:0019:coimmunoprecipitation
7485,Q92819,0,MI:0400:affinity technology
7485,Q92839,0,MI:0400:affinity technology
7486,O00219,0,MI:0400:affinity technology
7486,Q92819,0,MI:0400:affinity technology
7487,O15379,0,MI:0019:coimmunoprecipitation
7487,Q96EV8,0,MI:0019:coimmunoprecipitation
7489,Q14494,0,MI:0019:coimmunoprecipitation
7489,Q96KS0,0,MI:0019:coimmunoprecipitation
7489,Q9UBK2,0,MI:0019:coimmunoprecipitation
7490,P15692,0,MI:0004:affinity chromatography technology
7490,P35968,0,MI:0004:affinity chromatography technology
7493,P04899,0,MI:0004:affinity chromatography technology
7493,P14416,0,MI:0004:affinity chromatography technology
7499,P15692,0,MI:0019:coimmunoprecipitation
7499,P49765,0,MI:0019:coimmunoprecipitation
7500,P15692,0,MI:0012:bioluminescence resonance energy transfer
7500,P35968,2,MI:0012:bioluminescence resonance energy transfer
7504,O75330,0,MI:0019:coimmunoprecipitation
7504,P16070,0,MI:0019:coimmunoprecipitation
7504,P27361,0,MI:0019:coimmunoprecipitation
7504,P28482,0,MI:0019:coimmunoprecipitation
7506,Q14721,0,MI:0046:experimental knowledge based
7506,Q9Y6J6,0,MI:0046:experimental knowledge based
7507,P15382,0,MI:0046:experimental knowledge based
7507,Q14721,0,MI:0046:experimental knowledge based
7509,P10721,0,MI:0019:coimmunoprecipitation
7509,Q01638,0,MI:0019:coimmunoprecipitation
7509,Q9NPH3,0,MI:0019:coimmunoprecipitation
7510,P10721,0,MI:0019:coimmunoprecipitation
7510,Q9NPH3,0,MI:0019:coimmunoprecipitation
7513,Q12770,0,MI:0019:coimmunoprecipitation
7513,Q12772,0,MI:0019:coimmunoprecipitation
7513,Q6TCH7,0,MI:0019:coimmunoprecipitation
7514,Q12770,0,MI:0019:coimmunoprecipitation
7514,Q12772,0,MI:0019:coimmunoprecipitation
7515,Q12770,0,MI:0019:coimmunoprecipitation
7515,Q6TCH7,0,MI:0019:coimmunoprecipitation
7516,Q12772,0,MI:0019:coimmunoprecipitation
7516,Q6TCH7,0,MI:0019:coimmunoprecipitation
7517,P62877,0,MI:0007:anti tag coimmunoprecipitation
7517,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7517,Q8IXQ5,0,MI:0007:anti tag coimmunoprecipitation
7518,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7518,Q9P2G9,0,MI:0007:anti tag coimmunoprecipitation
7520,O15503,0,MI:0019:coimmunoprecipitation
7520,Q12770,0,MI:0019:coimmunoprecipitation
7521,O15503,0,MI:0019:coimmunoprecipitation
7521,Q6TCH7,0,MI:0019:coimmunoprecipitation
7522,O75340,0,MI:0007:anti tag coimmunoprecipitation
7522,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7522,Q53G59,0,MI:0007:anti tag coimmunoprecipitation
7522,Q9UBV8,0,MI:0007:anti tag coimmunoprecipitation
7523,P62877,0,MI:0007:anti tag coimmunoprecipitation
7523,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7523,Q9P2J3,0,MI:0007:anti tag coimmunoprecipitation
7523,Q9P2N7,0,MI:0007:anti tag coimmunoprecipitation
7524,P62877,0,MI:0007:anti tag coimmunoprecipitation
7524,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7524,Q9Y2M5,0,MI:0007:anti tag coimmunoprecipitation
7525,P62877,0,MI:0007:anti tag coimmunoprecipitation
7525,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7525,Q6TFL4,0,MI:0007:anti tag coimmunoprecipitation
7526,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7526,Q9H0H3,0,MI:0007:anti tag coimmunoprecipitation
7527,O95278,0,MI:0096:pull down
7529,P05067,0,MI:0019:coimmunoprecipitation
7529,P21796,0,MI:0019:coimmunoprecipitation
7533,Q13618,0,MI:0007:anti tag coimmunoprecipitation
7533,Q9P2K6,0,MI:0007:anti tag coimmunoprecipitation
7534,P16422,0,MI:0029:cosedimentation through density gradient
7534,P35222,0,MI:0029:cosedimentation through density gradient
7534,Q14192,0,MI:0029:cosedimentation through density gradient
7534,Q9UJU2,0,MI:0029:cosedimentation through density gradient
7535,P16070,0,MI:0007:anti tag coimmunoprecipitation
7535,Q07954,0,MI:0007:anti tag coimmunoprecipitation
7540,O15294,0,MI:0007:anti tag coimmunoprecipitation
7540,Q8IZD2,0,MI:0007:anti tag coimmunoprecipitation
7540,Q93009,0,MI:0007:anti tag coimmunoprecipitation
7541,O43264,0,MI:0007:anti tag coimmunoprecipitation
7541,P50748,0,MI:0007:anti tag coimmunoprecipitation
7541,Q9H900,0,MI:0007:anti tag coimmunoprecipitation
7542,O14777,0,MI:0007:anti tag coimmunoprecipitation
7542,O95229,0,MI:0007:anti tag coimmunoprecipitation
7542,Q8NBT2,0,MI:0007:anti tag coimmunoprecipitation
7542,Q8NG31,0,MI:0007:anti tag coimmunoprecipitation
7542,Q9H081,0,MI:0007:anti tag coimmunoprecipitation
7544,O75581,0,MI:0114:x-ray crystallography
7544,O94907,0,MI:0114:x-ray crystallography
