ProteinId,base_Degree,base_LocalClustCoeff,protein_NumSubgroups,protein_AvgSubgroupSize,base_ComponentSize,base_ComponentEdgeNodeRatio,base_TriangleCount,stoich_WeightedTriangles,base_UniquePartners,stoich_ProtStoichSum,stoich_ProtAvgStoich,stoich_ProtMaxStoich,stoich_MedianRatio,stoich_RangeRatio,stoich_MinComplexSize,stoich_MaxComplexSize,stoich_AvgComplexSize,stoich_MedComplexSize,stoich_RangeComplexSize,protein_MinComplexNodes,protein_MaxComplexNodes,protein_AvgComplexNodes,protein_MedComplexNodes,protein_RangeComplexNodes,base_BetweennessCentrality,base_EigenvectorCentrality,base_KatzCentrality,protein_NormUniqueSum,protein_AvgUniqueRatio,protein_MaxUniqueRatio,protein_RangeUniqueRatio,protein_MedianUniqueRatio,base_AvgNeighbourDegree,stoich_AvgNeighbourDegreeStoich
P11926,3,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,2.0,2.0,2,0.0002476711043415949,7.389167261786425e-08,0.005357053767119911,1.8333333333333333,0.611111111111111,1.0,0.6666666666666667,0.5,5.5,0.0
P54368,4,0.0,0,0.0,4274,1.1649508656995788,1,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.25,2.0,1,0.0007429776088255067,7.413975169195989e-08,0.005634652614225217,1.8333333333333333,0.4583333333333333,0.5,0.16666666666666669,0.5,2.875,0.0
P00813,4,0.1111111111111111,0,0.0,4274,1.1649508656995788,154,0.0,21,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,19,6.5,2.5,17,0.003396277899504122,0.00021015137650884862,0.006254704431275142,1.3859649122807016,0.3464912280701754,0.5,0.4473684210526316,0.41666666666666663,7.888888888888889,0.0
Q5T6C5,1,0.0,0,0.0,4274,1.1649508656995788,153,0.0,18,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,19,19.0,19.0,0,0.0,0.00020804256556748488,0.005424669926212772,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,9.722222222222221,0.0
Q8NEM7,2,0.25,1,15.0,4274,1.1649508656995788,306,0.0,22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,19,19.0,19.0,0,7.020048173151029e-06,0.0004399165582638527,0.006322015981203051,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,9.88888888888889,0.0
Q96ES7,4,0.2832125603864734,2,12.5,4274,1.1649508656995788,420,0.0,33,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,19,15.5,16.5,9,0.00018125789076743344,0.0005502022779727445,0.007410054213733435,0.27669172932330827,0.06917293233082707,0.1,0.04736842105263159,0.06203007518796992,8.803418803418804,0.0
Q9ULK2,1,0.0,0,0.0,4274,1.1649508656995788,153,0.0,18,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,19,19.0,19.0,0,0.0,0.00020804256556748488,0.005424669926212772,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,9.722222222222221,0.0
Q9GZV5,9,0.05277777777777778,0,0.0,4274,1.1649508656995788,5,0.0,11,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,1,4,2.3333333333333335,2.0,3,0.0014905657807818401,6.35025837659958e-05,0.007214447535684614,4.416666666666666,0.4907407407407407,1.0,0.75,0.5,12.25,0.0
Q6PIL6,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.8777737887644106e-52,0.004816634025597335,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q9UK17,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.8777737887644106e-52,0.004816634025597335,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q99593,3,0.48888888888888893,0,0.0,4274,1.1649508656995788,7,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,4,3.6666666666666665,4.0,1,8.433986575970601e-05,2.877535786701216e-05,0.005571172057282925,0.8333333333333333,0.27777777777777773,0.3333333333333333,0.08333333333333331,0.25,21.222222222222225,0.0
O60706,2,0.0,0,0.0,5,1.0,1,0.0,2,0.5,0.5,0.5,0.5,0.0,8,8,8.0,8.0,0,2,3,2.5,2.5,1,2.6778149458492262e-08,2.395364833294392e-44,0.005096411387577772,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,2.75,3.0
Q14654,3,0.0,0,0.0,5,1.0,1,0.0,3,0.5,0.5,0.5,0.5,0.0,8,8,8.0,8.0,0,2,3,2.3333333333333335,2.0,1,3.838201422383891e-07,3.180299213761038e-44,0.005360309212968795,1.3333333333333333,0.4444444444444444,0.5,0.16666666666666669,0.5,2.0,2.0
Q01658,2,0.0,1,10.0,4274,1.1649508656995788,114,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,14,12.0,12.0,4,1.9400230920525817e-06,0.00011028571970889183,0.005642942312613294,0.17142857142857143,0.08571428571428572,0.1,0.02857142857142858,0.08571428571428572,8.017094017094017,0.0
Q8IYH5,2,0.0,1,10.0,4274,1.1649508656995788,114,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,14,12.0,12.0,4,1.9400230920525817e-06,0.00011028571970889183,0.005642942312613294,0.17142857142857143,0.08571428571428572,0.1,0.02857142857142858,0.08571428571428572,8.017094017094017,0.0
Q9H8E8,2,0.0,1,10.0,4274,1.1649508656995788,114,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,14,12.0,12.0,4,1.9400230920525817e-06,0.00011028571970889183,0.005642942312613294,0.17142857142857143,0.08571428571428572,0.1,0.02857142857142858,0.08571428571428572,8.017094017094017,0.0
Q9NS73,2,0.0,1,10.0,4274,1.1649508656995788,114,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,14,12.0,12.0,4,1.9400230920525817e-06,0.00011028571970889183,0.005642942312613294,0.17142857142857143,0.08571428571428572,0.1,0.02857142857142858,0.08571428571428572,8.017094017094017,0.0
Q9ULM3,2,0.0,1,10.0,4274,1.1649508656995788,114,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,14,12.0,12.0,4,1.9400230920525817e-06,0.00011028571970889183,0.005642942312613294,0.17142857142857143,0.08571428571428572,0.1,0.02857142857142858,0.08571428571428572,8.017094017094017,0.0
Q9NPA8,3,0.0,0,0.0,4274,1.1649508656995788,165,0.0,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,19,9.666666666666666,5.0,14,0.0006198085062245613,0.00023349420385202082,0.006072182294474252,0.45263157894736844,0.15087719298245614,0.2,0.1473684210526316,0.2,5.101851851851852,0.0
Q8NEA6,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.8777737887644106e-52,0.004816634025597335,0.5,0.5,0.5,0.0,0.5,1.0,0.0
Q9UMX1,1,0.0,0,0.0,2,0.5,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.8777737887644106e-52,0.004816634025597335,0.5,0.5,0.5,0.0,0.5,1.0,0.0
P46934,3,0.0,0,0.0,4274,1.1649508656995788,78,0.0,14,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,14,6.0,2.0,12,0.0005461757964628058,1.2757633408940694e-08,0.005536373447433586,1.0714285714285714,0.35714285714285715,0.5,0.4285714285714286,0.5,4.6923076923076925,0.0
P50570,2,0.0,0,0.0,4274,1.1649508656995788,78,0.0,14,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,14,8.0,8.0,12,0.0009554156838074592,3.955475911502094e-08,0.0052882522871777905,0.5714285714285714,0.2857142857142857,0.5,0.4285714285714286,0.2857142857142857,15.576923076923077,0.0
Q5T1M5,1,0.0,0,0.0,4274,1.1649508656995788,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,1.2561731060464779e-08,0.005002063974744415,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.230769230769231,0.0
Q641Q2,1,0.0,0,0.0,4274,1.1649508656995788,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,1.2561731060464779e-08,0.005002063974744415,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.230769230769231,0.0
Q92974,2,0.0,0,0.0,4274,1.1649508656995788,81,0.0,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,14,9.0,9.0,10,0.001096963656179629,1.1666428579160637e-07,0.005316250824819082,0.3214285714285714,0.1607142857142857,0.25,0.17857142857142858,0.1607142857142857,6.743589743589744,0.0
Q96N67,1,0.0,0,0.0,4274,1.1649508656995788,78,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,14,14.0,14.0,0,0.0,1.2561731060464779e-08,0.005002063974744415,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.230769230769231,0.0
Q9BTU6,8,0.07653061224489796,0,0.0,4274,1.1649508656995788,79,0.0,17,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,14,3.625,2.0,12,0.0013113397081630721,3.3535469159831705e-08,0.006904273813029428,3.404761904761905,0.4255952380952381,0.5,0.4285714285714286,0.5,3.5240384615384617,0.0
O14641,2,0.0,0,0.0,4274,1.1649508656995788,39,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,10,7.0,7.0,6,0.000658201161186715,4.66973389953662e-06,0.005270618624385123,0.35,0.175,0.25,0.15,0.175,5.444444444444445,0.0
Q68CZ1,3,0.0,0,0.0,4274,1.1649508656995788,3,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2.6666666666666665,2.0,2,0.0006359390137027574,1.8782233027367403e-08,0.005382930136994643,1.25,0.4166666666666667,0.5,0.25,0.5,5.0,0.0
Q5HYA8,3,0.0,0,0.0,7,0.5714285714285714,1,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.3333333333333335,2.0,1,5.534150888088401e-07,1.84929404644487e-45,0.005358196146807631,1.3333333333333333,0.4444444444444444,0.5,0.16666666666666669,0.5,1.3333333333333333,0.0
Q9NXB0,2,0.0,0,0.0,7,0.5714285714285714,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.5,2.5,1,3.748940924188917e-07,1.0132712606902394e-45,0.005094298173608183,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,2.0,0.0
Q8WXH0,1,0.0,0,0.0,7,0.5714285714285714,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,5.14213793324591e-46,0.0048180904419706854,0.5,0.5,0.5,0.0,0.5,3.0,0.0
P20333,6,0.3244444444444445,0,0.0,4274,1.1649508656995788,8,0.0,7,0.5,0.5,0.5,0.5,0.0,6,6,6.0,6.0,0,2,4,3.0,3.0,2,0.0002096992925192568,4.046331054529143e-07,0.0063147802778614785,2.1666666666666665,0.3611111111111111,0.5,0.25,0.3333333333333333,7.111111111111111,6.0
Q9NQH7,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.278545483727255e-08,0.0048399382670387715,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6.0,0.0
P78552,3,0.0,0,0.0,4274,1.1649508656995788,2,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.6666666666666665,3.0,1,0.0011901225438292198,3.0625646249099286e-08,0.005380216906465547,1.1666666666666665,0.38888888888888884,0.5,0.16666666666666669,0.3333333333333333,3.6666666666666665,0.0
Q8TDR0,4,0.0,0,0.0,4274,1.1649508656995788,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.001832379952142618,9.156512401881659e-06,0.005630542616258552,2.0,0.5,0.5,0.0,0.5,5.5,0.0
Q13049,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,3.41931633775941e-05,1.9756493856217163e-07,0.005087251655097415,1.0,0.5,0.5,0.0,0.5,5.0,0.0
O14986,2,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.5,2.5,1,1.7463003273053295e-05,3.893180031069891e-09,0.005107152379946272,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,7.25,0.0
P25025,8,0.03571428571428571,0,0.0,4274,1.1649508656995788,1,0.0,8,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,1,3,2.0,2.0,2,0.0020115316250151256,4.647566027998813e-06,0.006730518912326306,4.333333333333333,0.5416666666666666,1.0,0.6666666666666667,0.5,6.428571428571429,0.0
Q9Y6H6,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.387638752893277e-07,0.004822789581650457,0.5,0.5,0.5,0.0,0.5,9.0,0.0
P07384,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.00033026384332140454,2.072775929002334e-06,0.005098983724831461,1.0,0.5,0.5,0.0,0.5,9.5,0.0
Q8WWG9,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.387638752893277e-07,0.004822789581650457,0.5,0.5,0.5,0.0,0.5,9.0,0.0
Q9UJ90,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.00012645928630572293,2.3957932633012344e-07,0.005088790365661149,1.0,0.5,0.5,0.0,0.5,7.0,0.0
P04632,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,6.886475100726057e-09,0.004817393345148801,0.5,0.5,0.5,0.0,0.5,2.0,0.0
O43525,3,0.0,0,0.0,4274,1.1649508656995788,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.3333333333333335,2.0,1,0.0005777100112075482,8.992659535409701e-10,0.005364670800420835,1.3333333333333333,0.4444444444444444,0.5,0.16666666666666669,0.5,3.3333333333333335,0.0
O43526,4,0.0,0,0.0,4274,1.1649508656995788,1,0.0,4,0.5,0.5,0.5,0.5,0.0,4,4,4.0,4.0,0,2,3,2.25,2.0,1,0.000994023621562693,9.022727177758578e-10,0.00562933484414163,1.8333333333333333,0.4583333333333333,0.5,0.16666666666666669,0.5,2.375,2.0
Q15813,2,0.6,0,0.0,4274,1.1649508656995788,4,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,4,3.5,3.5,1,1.7763538104947688e-05,1.8861521878266528e-05,0.005150835920674823,0.5833333333333333,0.29166666666666663,0.3333333333333333,0.08333333333333331,0.29166666666666663,4.166666666666666,0.0
Q99426,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,9.583993704527463e-06,0.004845618306185276,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.5,0.0
Q9NR82,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,1,2,1.5,1.5,1,0.00016514977376034127,2.99674465834881e-12,0.005068265060246094,1.5,0.75,1.0,0.5,0.75,3.0,0.0
P56696,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,1.0,1.0,1.0,1.0,0.0,4,4,4.0,4.0,0,1,2,1.5,1.5,1,0.00016514977376034127,9.164427271699197e-07,0.005075664594443831,1.5,0.75,1.0,0.5,0.75,11.0,0.0
P21333,7,0.047619047619047616,0,0.0,4274,1.1649508656995788,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.007357464281771017,7.331971815099397e-06,0.006574371713132673,3.5,0.5,0.5,0.0,0.5,23.714285714285715,7.0
Q7Z7B0,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.002144162131340753,2.4448900541015528e-08,0.005085228759866392,1.0,0.5,0.5,0.0,0.5,4.5,0.0
O00212,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0018146837804034646,8.153374117775823e-11,0.005081213671550808,1.0,0.5,0.5,0.0,0.5,2.0,0.0
Q8TF30,2,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0014850626126690638,2.719351220635736e-13,0.0050813784672307525,1.0,0.5,0.5,0.0,0.5,2.0,0.0
Q4V328,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,1.435538000634096e-08,0.004818352780740335,0.5,0.5,0.5,0.0,0.5,3.0,0.0
Q9BSD3,2,0.0,0,0.0,4274,1.1649508656995788,3,4.828313737302301,4,0.25,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,2,4,3.0,3.0,2,9.973186051659297e-06,2.0633897785053485e-07,0.005128133938015314,0.75,0.375,0.5,0.25,0.375,5.666666666666667,8.333333333333334
Q6WBX8,2,0.0,0,0.0,4274,1.1649508656995788,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,2.1819232892104807e-08,3.573368975852303e-08,0.005126316430500778,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6.75,0.0
Q8NHY5,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,1.1990382638886113e-08,0.004837491167068635,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.5,0.0
Q99720,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.2,0.2,0.2,0.2,0.0,5,5,5.0,5.0,0,2,2,2.0,2.0,0,0.0,2.568190665198471e-08,0.00481975604942638,0.5,0.5,0.5,0.0,0.5,5.0,5.0
P78395,3,0.3333333333333333,0,0.0,4274,1.1649508656995788,16,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,7,4.0,3.0,5,2.9205930120997233e-05,1.0692141769750728e-06,0.005555215720901701,0.976190476190476,0.32539682539682535,0.5,0.35714285714285715,0.3333333333333333,14.111111111111112,0.0
Q9NRR6,3,0.0,0,0.0,4274,1.1649508656995788,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.3333333333333335,2.0,1,0.0006547665457388424,8.740355068761746e-09,0.005373851574660881,1.3333333333333333,0.4444444444444444,0.5,0.16666666666666669,0.5,6.666666666666667,0.0
O43924,8,0.0,0,0.0,4274,1.1649508656995788,1,0.0,8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.125,2.0,1,0.0018254533914154238,1.9974003307547165e-09,0.006711991460672967,3.8333333333333335,0.47916666666666663,0.5,0.16666666666666669,0.5,2.3125,0.0
Q92834,4,0.16666666666666666,0,0.0,4274,1.1649508656995788,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.25,2.0,1,0.00023815298410469627,1.351083696432602e-10,0.005638231608162475,1.8333333333333333,0.4583333333333333,0.5,0.16666666666666669,0.5,4.875,0.0
Q8N157,3,0.0,0,0.0,4274,1.1649508656995788,0,0.0,2,1.0,0.5,0.5,0.5,0.0,2,4,3.0,3.0,2,2,2,2.0,2.0,0,0.00033027276937122406,3.9628681050946187e-10,0.005348807752526333,1.5,0.5,0.5,0.0,0.5,3.0,4.0
P54257,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,1.3169121015026165e-12,0.004818065193877035,0.5,0.5,0.5,0.0,0.5,3.0,0.0
P29972,1,0.0,0,0.0,1,1.0,0,0.0,0,1.0,1.0,1.0,1.0,0.0,4,4,4.0,4.0,0,1,1,1.0,1.0,0,0.0,7.384509429524966e-57,0.004803680710761288,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Q2I0M4,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.9948481786381686e-11,0.00481887109367144,0.5,0.5,0.5,0.0,0.5,4.0,0.0
Q5T011,2,0.0,0,0.0,4274,1.1649508656995788,24,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,8,6.0,6.0,4,0.0006603848698456972,1.0812876100104285e-08,0.0052138748771587765,0.375,0.1875,0.25,0.125,0.1875,3.0,0.0
Q969R8,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,3.615902599801921e-11,0.004843754821469136,0.25,0.25,0.25,0.0,0.25,1.3333333333333333,0.0
Q96MD2,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,3.615902599801921e-11,0.004843754821469136,0.25,0.25,0.25,0.0,0.25,1.3333333333333333,0.0
Q9Y664,1,0.0,0,0.0,4274,1.1649508656995788,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,3.615902599801921e-11,0.004843754821469136,0.25,0.25,0.25,0.0,0.25,1.3333333333333333,0.0
P22301,2,0.0,0,0.0,5,0.6,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.5,2.5,1,4.46302490974871e-08,4.388345502370604e-45,0.005095049127184847,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,2.0,0.0
Q08334,2,0.0,0,0.0,5,0.6,2,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,2.142251956679381e-07,3.963652517323447e-45,0.005107327778040752,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5,0.0
Q13651,2,0.0,0,0.0,5,0.6,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,2.5,2.5,1,4.46302490974871e-08,4.388345502370604e-45,0.005095049127184847,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,2.0,0.0
Q92600,6,0.45936507936507925,13,7.0,4274,1.1649508656995788,154,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,8.666666666666666,9.0,1,1.1282242761629801e-07,3.3881607263827027e-12,0.006896825417244946,0.6944444444444444,0.11574074074074074,0.125,0.013888888888888895,0.1111111111111111,5.392857142857143,0.0
Q9H9A5,6,0.45936507936507925,13,7.0,4274,1.1649508656995788,154,0.0,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,8.666666666666666,9.0,1,1.1282242761629801e-07,3.3881607263827027e-12,0.006896825417244946,0.6944444444444444,0.11574074074074074,0.125,0.013888888888888895,0.1111111111111111,5.392857142857143,0.0
Q9UIV1,4,0.29444444444444445,5,7.2,4274,1.1649508656995788,98,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,8.5,8.5,1,4.24291648625153e-08,2.2562090693725433e-12,0.0061065088689768844,0.4722222222222222,0.11805555555555555,0.125,0.013888888888888895,0.11805555555555555,5.732142857142858,0.0
Q9UKZ1,5,0.4333333333333333,9,7.444444444444445,4274,1.1649508656995788,133,0.0,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,8.8,9.0,1,5.247661405567474e-08,2.8335374404975682e-12,0.006520359785742933,0.5694444444444444,0.11388888888888889,0.125,0.013888888888888895,0.1111111111111111,5.571428571428571,0.0
Q9ULM6,3,0.2222222222222222,3,7.666666666666667,4274,1.1649508656995788,77,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,8.666666666666666,9.0,1,1.2835419868647268e-08,1.6978897458182928e-12,0.005728012928574919,0.3472222222222222,0.11574074074074074,0.125,0.013888888888888895,0.1111111111111111,5.8809523809523805,0.0
O95935,1,0.0,0,0.0,4274,1.1649508656995788,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,6.957847528851446e-07,0.004819326003065077,0.5,0.5,0.5,0.0,0.5,4.0,0.0
Q9UMR3,4,0.0,0,0.0,4274,1.1649508656995788,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0004678439478219781,0.00020934198695524722,0.005817635435364302,2.0,0.5,0.5,0.0,0.5,18.75,0.0
O75052,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.111184446549917e-09,0.004836589410042376,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.5,0.0
Q8TAA9,1,0.0,0,0.0,4274,1.1649508656995788,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.111184446549917e-09,0.004836589410042376,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.5,0.0
Q13177,1,0.0,0,0.0,4274,1.1649508656995788,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,3.596854698656638e-09,0.004874796546541205,0.2,0.2,0.2,0.0,0.2,7.0,0.0
P49459,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,3.0645733900439157e-49,0.0048296573875687655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
