split_index,seed_index,noise_seed,n_train,n_test,rand_pr_auc,pair_pr_auc,hyper_pr_auc,rand__rand_0,rand__rand_1,rand__rand_2,rand__rand_3,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_MedianUniqueRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3
4,1,4043,2714,674,0.0351252451101112,0.196748037004677,0.27290698459679213,-0.00033079670738895493,-0.00026633440729088994,-0.0007500704461350947,0.002327091465438261,0.07878079869069429,0.1161854808519377,0.0701009613253619,0.11246531251376343,0.015276187549930317,-0.03482922867279612,0.010885422033121043,0.013375383278914943,0.04803723932189376,0.012500526311589896,0.02085504130869959,0.04311221902964525,0.004454974826534716,-0.006639976767443134,0.02095188039882489,0.032858044999427995,0.06757110033817398,0.08944975765530798,0.036874893142223156,0.03632629354396392,-0.0030844989807408798,0.028211864474258903,-0.016589631223429564,0.016594460395823196,-0.007890582504567464,-0.019410028856810545,-0.0019150248228370248
4,2,4044,2714,674,0.03387899333156376,0.21125691273179795,0.221539021740734,-0.005851928027674428,-0.0016622503532669384,-0.006087256537906269,0.00034435558623893795,0.11247675543944391,0.0960798439671685,0.06744711070545506,0.09886164406870335,0.01163679674405812,0.02526199873522177,0.030771446060248602,0.08848119599940632,-0.024842304042669166,0.011235405220745532,-0.019904860601594448,0.005710622106712868,0.0015453555984662442,-0.002455638948797989,0.00983525817251216,0.018265721566840205,0.018942170303731916,-0.003221827425849122,0.0018437277975234146,0.030082367267684505,-0.0066964585375257155,0.01586987096394608,-0.012764910381451968,0.004988110608851698,-0.000992156968244165,-0.022440498523814627,0.0008877227751734635
5,0,5042,2685,703,0.06470563892909449,0.1325310901266875,0.23147844863958783,-0.0064994522027884746,-0.014142425093460803,3.202594539076925e-05,-0.00720046005844696,0.02784253953503566,0.027590449971240223,0.011466066703354429,0.013998714338734152,0.00772467788566131,0.0042233813495097,-0.008025580745320043,-0.006152276847935073,0.027296957288885603,0.0035439589680505783,0.011894115959888263,0.008569329843416327,0.009423398973226027,-0.001964219381879717,0.009387758614322783,0.015716836840022695,0.028689060859418532,0.049425563787338825,0.018086206123351344,0.020741670023399716,0.019122154751605006,0.012863149519715988,0.006354716162322751,0.00116464237183746,-0.0037974812468439868,0.006605824871638422,0.003436876279221318
5,1,5043,2685,703,0.06548686045360852,0.1965014392097186,0.22141966476277433,-0.0013574530284006022,0.0016783685473515289,-0.007018236268962812,-0.001335462967614999,0.06504787765412096,0.05478638271617359,0.019447219541626707,0.03710521146698784,0.04689268884174511,0.033842991725279895,0.00720921528133007,0.012558550071859723,0.02406464496731644,0.011452061461848762,0.006812028195987649,0.020572372657711977,0.0064591115009344086,-0.015537526787975337,0.012312927761272768,0.009637060666710964,0.025833507968728485,0.04571834062852517,-0.0002030128112178925,0.011722303583390537,0.010489465915238227,0.012382035639477814,0.004321750856250134,0.01721521851542015,-0.010303586229385495,0.005873436410479641,0.0007536564314921557
5,2,5044,2685,703,0.07075625346418773,0.15305314586379462,0.23699389002086613,-0.0014588236212627983,0.004589375438553476,-0.00023572808725014216,-0.006038460601792703,0.020411263937744437,0.024117738348278423,0.007396492191285848,0.01349311459944465,0.0023575043087465998,0.001267488939272507,0.0014429073456300652,-0.0006072150208410815,0.025267990600225908,-0.0008583252097472515,-0.0030694561007276687,0.007055159266058176,0.020725821451851652,0.015368207810162234,0.022810947061886314,0.015569056323232019,0.03722473432471372,0.05313346543380646,0.01589901264726224,0.021433712175402738,0.025901596037047225,0.013442495189994949,0.00024196633023635116,-0.008162683221515898,0.007811306394387957,-0.005177456572085478,0.0064070611983282014
6,0,6042,2761,627,0.05497948661172991,0.13959819549124997,0.2703242102494852,-0.0018708425222685432,0.0031598155837609257,-0.03265785411306406,-0.00112943845570087,0.02075967200495364,0.04201763463442548,0.024513356064939047,0.016900100155038743,-0.004026533501196572,0.007596870558402799,-0.025919942845613952,0.010626315917085965,0.059000003984621005,0.008641998531664937,0.017837271139686157,0.009514787024308285,0.010124393524294544,0.015509893292716622,0.049276787943076675,0.04077875123083655,0.04129599607634891,0.05922145617114587,0.048786434062483286,0.0033221295114844672,0.037376639739583745,0.011470800415260971,0.006535208654436015,0.014605333341639696,0.04837253706924842,0.004870590239645883,0.017625701694090886
6,1,6043,2761,627,0.046877561840145465,0.1606473404563949,0.20131622670409202,-0.006423231927825801,-0.007386289515733021,-0.0028624127480499336,-0.01237028067326711,0.05821084935318882,0.06626717211831357,0.02695806773758983,0.06536918257958374,-0.023145617235832208,0.003767931686526302,0.030764637733053563,0.017719192199211718,-0.018684765002269794,0.008380336788473206,-0.022329366483543243,-0.013464494339376359,-0.0007629124446698249,-0.0013543639307525696,-0.0012588309850237235,0.030963597437203283,-0.01119194684731766,0.017496246282091107,0.020578574963013165,0.006033830021238642,0.018294851359704826,-0.011342228910956131,-0.0024533276746075416,-0.04100375561842336,-0.014736266756282482,-0.015651232007435244,-0.01568978298571744
6,2,6044,2761,627,0.05207463930148246,0.18352330415584728,0.2051738102986388,-0.00031049457904020123,-0.003940171440622816,-0.03183233138778955,-0.0022101566581637184,0.053601211217110256,0.08669782885791891,0.05989435497016926,0.0732238587932613,0.04502481621721923,-0.010344938341570128,-0.008451245540954801,0.04007983291781945,0.030320305655046193,0.007054812664318158,0.006975875799852466,0.008216486831639214,0.013375303059479798,0.008012340345286514,0.030970994397676577,0.024131025280291124,0.036368849872768394,0.0588603649084846,0.02164796456416569,0.014584939944288524,0.018131403414059995,0.014658970296217686,0.006019741741315735,-0.03779533334598917,0.01723717843254064,-0.013645321022404695,0.03043372795473847
7,0,7042,2793,595,0.066711084858873,0.13376886522355994,0.15439060011566033,0.005595726654149101,0.015239411625833569,-0.004626438241891414,0.003283588326066541,0.009270844205957782,0.024799374295878317,0.02071368225468108,0.018817531165105848,-0.001143717402450821,0.026150321602094916,0.013760499382285029,-0.005048660165241243,0.0031279300063692646,0.0025367360547889186,-0.0074714006581861146,-0.019790474465916454,-0.011417211471495246,-0.011578134840921095,-0.020469879724432403,0.0026846102790083317,-0.0017611878170424144,0.02981770118526784,0.005905096600626459,0.0010645502643021165,0.008340979292363982,0.002424918352480271,0.0055119798960566015,-0.009633522813998869,-0.029413165293664202,-0.01345874971917623,-0.0018805320001183457
7,1,7043,2793,595,0.06048748492568426,0.10782536304800801,0.2705931176284247,-0.01051143447548223,0.0050485965239206645,0.00568281582402256,-0.010000913261032456,-0.01018104436613562,0.028659695272193496,0.0029350433155744065,0.0035685579670717755,-0.005301593837924284,-0.002255261857404363,0.002582336898978933,-0.002501929718320034,0.04289979087700966,0.004012606162719939,0.028959484365699527,0.007069559115916599,-0.00035593882921792217,0.013556400671617138,0.004551316546190481,0.1027302803775384,0.06031611699272142,0.12838576384136607,0.03177066572638593,0.08500316460707995,0.08270934193926917,0.06175278149403538,0.02172666123088015,0.025117551336371648,0.010496751675521093,-0.0010992128253686894,0.028127484453060937
7,2,7044,2793,595,0.06754135933052757,0.09899602384429851,0.14643891397624223,0.007813937324209564,0.011246996108915688,0.00624285403062242,0.017074078890920646,-0.004089286829152078,0.0023857153684048713,0.00266950394958885,-0.0007942003420951277,-0.004174341875947991,0.0002918501267995949,-0.01245769469086629,0.00039117075652182477,-0.0038150986005021205,0.0015734584008623876,0.006743954560134285,-0.007411174718849484,-0.0018310672163520197,0.005610905643844752,-0.006363571527853917,0.017071914644024834,0.014053516062994886,0.03660655432005825,0.014696333758153601,0.0005223360887900514,0.009652039057996756,0.0022750165823080593,-0.001809536095350367,-0.00563890727461934,-0.014491192053030589,-0.038273083100837955,-0.01095250074624179
8,0,8042,2787,601,0.07114616935334238,0.16152243703558508,0.22688572151596592,0.005287752285878048,0.0005187366722904117,0.004295523409416539,0.012441196063532509,0.005897898064914106,0.06076458351368639,0.012585751143069396,-0.01089907808866646,0.006859029914549767,0.016597442198254507,-0.01352022179141816,-0.004239440503349093,0.04374164743389802,0.0005475847197443595,0.001264478159348195,0.0009047905672831452,-0.019698707983048677,-0.0028277436513612806,0.014740505744138691,-0.021640620720228633,0.033181648378071006,0.06961980357892868,-0.011668416765028066,0.0024097585037325202,0.006974656722563521,0.0036688192577622124,-0.001303222356723485,-0.008132068199672899,0.015239783825075393,-0.007269299803351554,-0.00549514094141422
8,1,8043,2787,601,0.05123670633683012,0.15081109264248668,0.21406391465377844,-0.00015555362156735724,0.0034644879023461883,-0.0026727544041806584,-0.02660258228004042,0.02802307783800474,0.04108918018509543,0.015871186012779044,-0.007811475116782071,0.013859116862516835,0.008192262331376095,-0.011497378236748188,-0.00689383206269332,0.05256909305935063,0.002062079310663767,-0.0031123479155359375,-0.0025472483653808968,-0.022341210264826102,0.020432997107270322,0.007207621965736025,-0.000610501878149769,0.0364643950615882,0.057682403388510196,0.0046740282057919635,0.0016859384102646008,0.010326862301796618,0.009342162959180092,0.004321712323698495,-0.007875637724969556,0.0006123615011531996,-0.021783676373465514,-0.008312662824831138
8,2,8044,2787,601,0.09830219730589099,0.13606242606954722,0.28465257559450385,0.031158685223091138,0.02499936643360219,0.005531353322495674,0.00211600178181702,0.031179203389910305,0.020581178284613706,0.008545226601428191,0.020250778244886688,-0.003977585481113327,-0.0038521770474282653,0.008953318224629917,-0.04197838940952881,0.08839506501196229,-0.0051464012384552504,0.010500633723792424,0.0367500226629401,0.012161047152489352,0.012060492268218754,0.04176731737093916,-0.014665142770687905,0.06914760471123119,0.09886336288793555,0.007235993618774167,0.022984647871859918,0.016152420281286828,0.011617437471211786,0.005576873627247481,0.01374536335577228,0.028733573409162976,-0.004412056221218724,-0.028592723175201555
9,0,9042,2761,627,0.056599027276591565,0.146186479580921,0.23782963656235387,-0.01357784132087957,-0.009721273225572941,-0.006103712673185863,-0.002650120526510546,0.010462554378175115,0.04998921408150048,0.004007760972162054,0.013845770946596869,0.007193817102052251,0.00014328936925418339,-0.014641951627661659,-0.0048808406613238655,0.02878549035946832,-0.005839310279418317,-0.008259541312731752,-0.02831710161399692,0.01113495342375365,-0.00018393305453403563,-0.002954712082995317,0.03331160434980242,0.0070241104442391065,0.004241568660409098,0.011291117891209618,-0.032082234303859,0.017332153415844674,-0.026073392638440496,0.002818289658272466,-0.011317410092831928,0.004652829878707967,-0.034949193183227735,-0.004463389136021656
9,1,9043,2761,627,0.0767038639210336,0.1323062502451329,0.22974916036184403,-6.866995836869311e-05,0.014331201615048302,0.015637257622616668,0.014063647505300095,0.012124045289299739,0.04200655101769868,0.006119133532039302,0.024447984661274114,-0.002249371173748184,0.0024451693032909545,-0.05216669504708042,0.011166299320023587,0.041613566464286225,0.0031876713336592617,-0.009786419932384566,0.007548169830711285,0.0018809674453483776,0.007156528476543,0.00766743999227259,0.04057480585572769,0.011142440574144643,0.04977378872480749,0.032339382830298566,0.017366892564597204,-0.0008774681022324649,0.023307290593372592,0.008740138893262226,0.0042860889851165564,0.021882923914379935,-0.022509335585098177,-0.004313522651071144
9,2,9044,2761,627,0.055642552059295386,0.14584024521800273,0.23910750907611514,-0.008871537418331247,0.00013459493193947666,0.0010376720122811842,-0.011282588875465913,0.022569128191025523,0.040491135080546546,0.008949503386401223,0.030787367685720678,0.013306611009663922,0.012272176030566868,0.012752584604502603,-0.0016791934950694033,0.03507607001289952,-0.02301661830049833,-0.012375640853692532,-0.007553700490270679,-0.01039962084187869,-0.007830330692072451,-0.026688418320059748,0.04366141982716547,0.029304556959866813,0.037001517967898266,0.03192958619107858,-0.004146421596264702,0.024145401581325353,-0.0077417213474880505,0.017459447109590902,-0.041686077730394386,0.007226640575254411,0.006793351721074559,-0.03272331255516268
10,0,10042,2759,629,0.04689229177260727,0.14065807776899825,0.24746035720477394,-0.01776626639638294,0.0016878513701182305,0.0048894373373291,0.0007255588684406379,0.03970927992951705,0.03946153194874567,0.02623480703427842,0.03235810551501829,0.01027513388033138,-0.006021111513853025,0.012729107673443171,0.0291281685933078,0.04454715652398197,0.002528044583849276,0.014339038629323486,0.013618750779275912,0.015162819669660047,0.02220376085656313,0.04036752225261588,0.04778634106420734,0.034906032268905374,0.047671961081507286,0.036777971833373814,0.008250766466209116,0.03536221857601848,0.012175967623626369,0.003776509526153471,0.0031765582217744394,-0.01731257763784025,-0.010770034259266564,0.00041718027161255776
10,1,10043,2759,629,0.03948014630071815,0.1611082150343314,0.21001711082753835,-0.004180518002205577,-0.0071618719345829555,-0.009441465507712294,-0.006102638753169509,0.044750786552026134,0.0752236036733983,0.0352505155454899,0.06902033610303246,-0.0007237379539233979,0.022815492477661785,0.025657988036664255,0.025450661489433347,0.023341673688602814,0.00827183511452426,0.013948893524049946,0.00751270319178293,0.0068617743943354655,0.009679759098136412,0.019028548104856824,0.017022579740843456,0.02525580549420279,0.05788594847824209,0.018682915625649735,0.027705773936618973,0.019547573431166722,0.03249846445409727,0.006757514888366234,-0.019267567323654443,-0.006479541706976533,0.008852436565419447,0.00023983250798812473
10,2,10044,2759,629,0.07010290274967441,0.1209709783058514,0.23711814173257476,-0.0002812194994078171,0.015716853990253903,-0.00981511125516851,0.00454777802395774,0.006672952833611601,0.015869182689679205,-0.0031158178219531777,0.014757708954965486,0.008059126165261336,-0.005397240521816586,-0.050916408366145215,0.0013108807205611818,0.021010683051728072,0.002151196550427184,0.012768762137520706,0.018673922686996094,-0.00048570181705355763,0.0012009970457873803,0.001453107970661152,0.029791898708346677,0.02639833945527984,0.08247710381408921,0.010819655129575898,0.04254403231784535,0.006953387622199969,0.04598756325216421,-0.0009531821800063678,0.006946899877436125,0.002828912831086103,-0.014036270911659246,0.0070530176592207925
11,0,11042,2808,580,0.05106898851690651,0.1544930647742135,0.21072566820504812,-0.008490158809413149,-0.008470471419428065,-0.0163647903146921,-0.027388005191859466,0.01944617652766189,0.06304546672044208,0.01676755998697106,0.046034903578642414,-0.0095240668348013,-0.02086339832883743,-0.0228023369678342,-0.025318521860565935,0.04298824624067818,0.013103673891426054,0.01738780094999838,0.003839744881127388,0.005515795609719459,0.018167073851375597,-1.9502385851491445e-05,0.0008214968539634992,0.006075331535604409,0.010559269501834587,0.006026114699251822,0.0017534141942085163,-0.0014080802880031412,0.009511485407472747,0.003483258866039754,-0.0005981153079496149,-0.03239502707559275,-0.022775590445441765,-0.049685405956340425
11,1,11043,2808,580,0.08040007340749832,0.16567728539900825,0.2746208857670932,-0.001993635070438793,0.007632539906457405,0.007825912864437965,0.0060298657922250335,0.02873741533582099,0.0513528012500863,0.017147117555639264,0.013899742254277436,0.008387697883729561,-0.01647134260417183,0.01509565690581425,-0.002423010680251897,0.04448095547825118,0.020824275888752315,0.01201544927505598,0.013925163302990293,0.017615629979498972,0.032163097421751,0.012023692245582937,-0.015829313306396958,0.037676777346635,0.04107252075556298,-0.018074275682005904,0.021162618739149194,-0.01663718989544751,0.030614052751544996,-0.0006863155931323029,-0.004656643627630278,-0.015720103629676206,0.017187897110583057,-0.006134005033251688
11,2,11044,2808,580,0.07579732807167767,0.15636998871017876,0.2275770337795527,-0.0021763225644429603,0.007430158727820019,-0.0038638641328953794,-0.013623627531293304,0.03866936690493465,0.05852182124232871,0.022504640275417615,0.016585342975154526,-0.00674825660199872,-0.01242587981365301,-0.02683644619030707,-0.0002453815607557669,0.03764826160132671,0.0024523873393823394,0.01604938941084171,0.015905893651139445,-0.012952674121920152,0.004575306826811842,-0.011134803958019962,0.0062195260308534565,0.0512632970842123,0.05961497957367692,0.011804598490173823,0.03223962968267073,0.001004403851415775,0.03749853337672463,-0.005103655652722058,0.001385954168194628,0.004416329329814719,-0.012940349047764244,0.010038412584986039
12,0,12042,2721,667,0.09990135557240824,0.20819117583863075,0.13235629341906222,0.021607983797105722,0.038079063943547105,0.029056783724259915,0.013096945856080733,0.034659179786902014,0.10397068067971968,0.05556236391235234,0.07708335750461068,0.005529234579513131,0.04916916174019776,0.030137321564486452,-0.003952011492393123,0.00392495357140272,0.0012777160323307834,0.0035059821916787887,-0.0035528853797960973,0.0026992188768930002,0.0027145374646154936,-0.00802220296263858,0.0014020231088617344,-0.009926785376406488,0.0009737318633104522,0.005195430434740233,0.0020859035533068336,0.00046401122243873715,0.002345837742228024,-0.006804694520013288,0.0001781757864778244,-0.0049089356469176615,-0.0015695785225444251,-0.0012556045700363755
12,1,12043,2721,667,0.041952203383110453,0.19361648186524894,0.14857940216411658,-0.013482778039238605,-0.009306512182376055,0.00027073477114670645,-0.012843103428260233,0.07277932621258595,0.09691161693888599,0.05798556309848183,0.06254850086264395,0.02459057493130647,0.007336111660456149,0.009929499304375705,0.0010199769104817485,0.016617641773263195,0.0003544797977408171,0.008171836092085032,0.0030136309292424545,0.0046232037187246885,0.00359301916492378,0.001051771151811834,0.004346978966666101,-0.009228634097333979,0.016138356494390153,-0.004382303157549988,0.008690209698668235,-0.00933218043722984,0.013402083068165422,-0.005841218960328279,0.00807994627760605,-0.001094618633038763,0.004211306396088371,-0.0027828205389415607
12,2,12044,2721,667,0.056371239964205705,0.14649013839201158,0.15750516126339303,-0.0037841601847987336,-0.0059885126523099375,-0.013485396984690834,0.0017928936591391103,0.042741241122105776,0.05690276314384964,0.01045280904499086,0.04167495386106472,-0.013829593028050776,-0.007162752405337311,-0.000646919124581058,-0.008048134912982239,0.0007357751067777474,0.0009613395316858564,0.012477392040965304,0.01719637023900483,0.008866483373430361,0.008824248898863091,0.011684098740585272,-0.010458527529253709,-0.012049815574761322,0.010660028307711223,-0.013115126930308581,0.02204253050874602,-0.01184547073510456,0.011931692007206878,-0.010031603995478245,0.010996240645503783,0.009210369576557954,0.017359995283427444,-0.005951336560386914
13,0,13042,2694,694,0.0719011113755553,0.15143862389425203,0.2590151817826628,-0.006970410088348764,0.005957850840846523,0.0053641856303110295,-0.012604266058898755,0.04412830232852112,0.03720229272624446,0.014514650739484266,0.017174714797670024,0.0044507070250830475,0.027893780031221706,0.01471112327179383,0.010868747871436272,0.04188267573190533,0.012627425761467923,0.014892758902414266,0.033136546259173984,0.0031336164565387266,-0.0020787707502384458,0.020876741426183617,0.04013298619793977,0.043282910774198546,0.07380864025552183,0.011840527198063758,0.038503082064800555,-0.011335305875125167,0.03447321733188984,0.009760672903859097,0.004843194613833576,0.019749348194393123,0.013429501908475902,0.004571732917192356
13,1,13043,2694,694,0.07744331711019373,0.13674688152107872,0.2090725553706981,0.006762514219319482,0.004813610626016425,0.003533349177320137,0.003958046312334378,0.02562994864349686,0.031380831738711354,0.01551283500032496,0.022651660507864803,-0.012000321587839832,0.021356827071871178,-0.0019782745026967253,0.016884540230600403,0.013978238764847845,0.008426748285451494,0.003299812059505647,0.01910620484442487,0.00900654368151887,-0.013653582665363203,0.0019908698456110596,0.01292855028768022,0.02183163957468339,0.05034986260250137,-0.019930584315982457,0.029860772921754576,-0.013655692857367776,0.026047623185005243,-0.005698731120417069,-0.01105879634544775,0.00034103084020203623,-0.015981445732541108,-0.008176150405390492
13,2,13044,2694,694,0.06811721197568768,0.12248116111847338,0.1948223916187968,-0.0033154039624093564,-0.008400984097719017,-0.007886770212039646,-0.01163676385738583,0.026209469712746774,0.022724422355122963,-0.005968039180576254,0.010107423748219758,0.0024769826300475375,0.0003293666001957296,-0.003481328168096666,0.0098997909383903,0.01241995840401187,0.007835635739428321,0.00889520187134955,0.016399982960353922,0.011964270198559637,0.002135400090851361,0.007116906146569302,0.015624773655797643,0.021594552298647006,0.03194354770528348,0.008762558543457501,0.020977742733837023,0.010803059990897871,0.019570141532151503,0.008307691141791206,0.004965014692332337,0.001070230698153335,-0.008924190932127457,-0.0054233380303485654
