model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
TabPFN,Amortised,hb_graph,33,0.3309643412125296,2699,689,14,42,{}
TabPFN,Amortised,pairwise,34,0.17800304328730568,2753,635,4,42,{}
TabPFN,Amortised,hypergraph,34,0.33054915207064833,2753,635,8,42,{}
TabPFN,Amortised,hb_graph,34,0.24372050354368574,2753,635,14,42,{}
TabPFN,Amortised,pairwise,35,0.1403846543585128,2780,608,4,42,{}
TabPFN,Amortised,hypergraph,35,0.3500136258178413,2780,608,8,42,{}
TabPFN,Amortised,hb_graph,35,0.4508281025091995,2780,608,14,42,{}
TabPFN,Amortised,pairwise,36,0.20102471832145238,2735,653,4,42,{}
TabPFN,Amortised,hypergraph,36,0.35208247445500856,2735,653,8,42,{}
TabPFN,Amortised,hb_graph,36,0.3112388670692595,2735,653,14,42,{}
TabPFN,Amortised,pairwise,37,0.20163200543822726,2782,606,4,42,{}
TabPFN,Amortised,hypergraph,37,0.3471410948195621,2782,606,8,42,{}
TabPFN,Amortised,hb_graph,37,0.43729681825686917,2782,606,14,42,{}
TabPFN,Amortised,pairwise,38,0.23146950349787165,2713,675,4,42,{}
TabPFN,Amortised,hypergraph,38,0.3180880521528483,2713,675,8,42,{}
TabPFN,Amortised,hb_graph,38,0.3958679797861399,2713,675,14,42,{}
TabPFN,Amortised,pairwise,39,0.2386135933788713,2709,679,4,42,{}
TabPFN,Amortised,hypergraph,39,0.3486978075039524,2709,679,8,42,{}
TabPFN,Amortised,hb_graph,39,0.42289873952291374,2709,679,14,42,{}
TabPFN,Amortised,pairwise,40,0.26122804146322476,2756,632,4,42,{}
TabPFN,Amortised,hypergraph,40,0.36006468567319855,2756,632,8,42,{}
TabPFN,Amortised,hb_graph,40,0.36140014060486253,2756,632,14,42,{}
TabPFN,Amortised,pairwise,41,0.1567906623379533,2733,655,4,42,{}
TabPFN,Amortised,hypergraph,41,0.3408863606389653,2733,655,8,42,{}
TabPFN,Amortised,hb_graph,41,0.3785668773408792,2733,655,14,42,{}
TabPFN,Amortised,pairwise,42,0.22142935152721757,2737,651,4,42,{}
TabPFN,Amortised,hypergraph,42,0.30641467529066135,2737,651,8,42,{}
TabPFN,Amortised,hb_graph,42,0.4184579908137951,2737,651,14,42,{}
TabPFN,Amortised,pairwise,43,0.177550249050172,2708,680,4,42,{}
TabPFN,Amortised,hypergraph,43,0.3257361831889605,2708,680,8,42,{}
TabPFN,Amortised,hb_graph,43,0.3584113253154891,2708,680,14,42,{}
TabPFN,Amortised,pairwise,44,0.1878401253054384,2773,615,4,42,{}
TabPFN,Amortised,hypergraph,44,0.23835682866300217,2773,615,8,42,{}
TabPFN,Amortised,hb_graph,44,0.3124642648778031,2773,615,14,42,{}
TabPFN,Amortised,pairwise,45,0.15380076027497258,2731,657,4,42,{}
TabPFN,Amortised,hypergraph,45,0.32175178855068404,2731,657,8,42,{}
TabPFN,Amortised,hb_graph,45,0.38271773928941166,2731,657,14,42,{}
TabPFN,Amortised,pairwise,46,0.10255292449073994,2732,656,4,42,{}
TabPFN,Amortised,hypergraph,46,0.23840264790012336,2732,656,8,42,{}
TabPFN,Amortised,hb_graph,46,0.2319357600386398,2732,656,14,42,{}
TabPFN,Amortised,pairwise,47,0.17628712407236616,2789,599,4,42,{}
TabPFN,Amortised,hypergraph,47,0.3586702976874827,2789,599,8,42,{}
TabPFN,Amortised,hb_graph,47,0.4919720211669196,2789,599,14,42,{}
TabPFN,Amortised,pairwise,48,0.1660561821764407,2775,613,4,42,{}
TabPFN,Amortised,hypergraph,48,0.4114557598520061,2775,613,8,42,{}
TabPFN,Amortised,hb_graph,48,0.4628333653725729,2775,613,14,42,{}
TabPFN,Amortised,pairwise,49,0.2521383658523401,2759,629,4,42,{}
TabPFN,Amortised,hypergraph,49,0.4093300681640052,2759,629,8,42,{}
TabPFN,Amortised,hb_graph,49,0.477746748290425,2759,629,14,42,{}
TabPFN,Amortised,pairwise,50,0.1156845147701007,2802,586,4,42,{}
TabPFN,Amortised,hypergraph,50,0.29905254046425656,2802,586,8,42,{}
TabPFN,Amortised,hb_graph,50,0.2739659215171889,2802,586,14,42,{}
