model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
TabPFN,Amortised,hypergraph,34,0.4518995629172302,2726,662,8,42,{}
TabPFN,Amortised,hb_graph,34,0.5695887238357199,2726,662,14,42,{}
TabPFN,Amortised,pairwise,35,0.32131188048178205,2747,641,4,42,{}
TabPFN,Amortised,hypergraph,35,0.34554328842378185,2747,641,8,42,{}
TabPFN,Amortised,hb_graph,35,0.3617857238687462,2747,641,14,42,{}
TabPFN,Amortised,pairwise,36,0.2798910036942085,2735,653,4,42,{}
TabPFN,Amortised,hypergraph,36,0.3807806877162254,2735,653,8,42,{}
TabPFN,Amortised,hb_graph,36,0.3956321801329944,2735,653,14,42,{}
TabPFN,Amortised,pairwise,37,0.34773591201296816,2763,625,4,42,{}
TabPFN,Amortised,hypergraph,37,0.3683726054005263,2763,625,8,42,{}
TabPFN,Amortised,hb_graph,37,0.38676388029859776,2763,625,14,42,{}
TabPFN,Amortised,pairwise,38,0.355495519465552,2713,675,4,42,{}
TabPFN,Amortised,hypergraph,38,0.6403549210281813,2713,675,8,42,{}
TabPFN,Amortised,hb_graph,38,0.7140130201301611,2713,675,14,42,{}
TabPFN,Amortised,pairwise,39,0.25564754430413095,2807,581,4,42,{}
TabPFN,Amortised,hypergraph,39,0.29798066468418244,2807,581,8,42,{}
TabPFN,Amortised,hb_graph,39,0.35907562966672923,2807,581,14,42,{}
TabPFN,Amortised,pairwise,40,0.2992993907523591,2756,632,4,42,{}
TabPFN,Amortised,hypergraph,40,0.4186945014502668,2756,632,8,42,{}
TabPFN,Amortised,hb_graph,40,0.4989001582860485,2756,632,14,42,{}
TabPFN,Amortised,pairwise,41,0.336099426779767,2733,655,4,42,{}
TabPFN,Amortised,hypergraph,41,0.4315705176880634,2733,655,8,42,{}
TabPFN,Amortised,hb_graph,41,0.3257375594021472,2733,655,14,42,{}
TabPFN,Amortised,pairwise,42,0.3674948968375477,2737,651,4,42,{}
TabPFN,Amortised,hypergraph,42,0.4964460718063047,2737,651,8,42,{}
TabPFN,Amortised,hb_graph,42,0.5024301026961469,2737,651,14,42,{}
TabPFN,Amortised,pairwise,43,0.24445150805815047,2665,723,4,42,{}
TabPFN,Amortised,hypergraph,43,0.36607862513440187,2665,723,8,42,{}
TabPFN,Amortised,hb_graph,43,0.4189593493464945,2665,723,14,42,{}
TabPFN,Amortised,pairwise,44,0.40936187708459854,2773,615,4,42,{}
TabPFN,Amortised,hypergraph,44,0.38814754547879254,2773,615,8,42,{}
TabPFN,Amortised,hb_graph,44,0.4442426953715569,2773,615,14,42,{}
TabPFN,Amortised,pairwise,45,0.3399393204632173,2729,659,4,42,{}
TabPFN,Amortised,hypergraph,45,0.46780367009622115,2729,659,8,42,{}
TabPFN,Amortised,hb_graph,45,0.5289276010161836,2729,659,14,42,{}
TabPFN,Amortised,pairwise,46,0.26713767164518837,2738,650,4,42,{}
TabPFN,Amortised,hypergraph,46,0.3214454501874332,2738,650,8,42,{}
TabPFN,Amortised,hb_graph,46,0.3300633769190473,2738,650,14,42,{}
TabPFN,Amortised,pairwise,47,0.33636435225287,2598,790,4,42,{}
TabPFN,Amortised,hypergraph,47,0.40404002201011835,2598,790,8,42,{}
TabPFN,Amortised,hb_graph,47,0.44025254765249117,2598,790,14,42,{}
TabPFN,Amortised,pairwise,48,0.28758877845941255,2775,613,4,42,{}
TabPFN,Amortised,hypergraph,48,0.4146945114442776,2775,613,8,42,{}
TabPFN,Amortised,hb_graph,48,0.5361361065174151,2775,613,14,42,{}
TabPFN,Amortised,pairwise,49,0.28497860746872283,2759,629,4,42,{}
TabPFN,Amortised,hypergraph,49,0.5662439941201458,2759,629,8,42,{}
TabPFN,Amortised,hb_graph,49,0.654693083115366,2759,629,14,42,{}
TabPFN,Amortised,pairwise,50,0.22266371192536746,2802,586,4,42,{}
TabPFN,Amortised,hypergraph,50,0.35636071615881637,2802,586,8,42,{}
TabPFN,Amortised,hb_graph,50,0.3383501002895056,2802,586,14,42,{}
