model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
RBF-SVM,Kernel,pairwise,46,0.5797527361103332,2661,645,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,46,0.5687999711190497,2661,645,8,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,46,0.5573982256638945,2661,645,14,42,"{'clf__C': 1000, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,pairwise,47,0.3439172138224087,2713,593,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,47,0.3943591642355902,2713,593,8,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,47,0.46831540528814397,2713,593,14,42,"{'clf__C': 10000, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,pairwise,48,0.5510662890709594,2702,604,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,48,0.5723219759880288,2702,604,8,42,"{'clf__C': 1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,48,0.6087841095799125,2702,604,14,42,"{'clf__C': 100, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,pairwise,49,0.38543516892235624,2594,712,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,49,0.34118198472239347,2594,712,8,42,"{'clf__C': 100, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,hb_graph,49,0.3684844903551357,2594,712,14,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,50,0.28619175005327047,2615,691,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,50,0.2789530450900782,2615,691,8,42,"{'clf__C': 100, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,hb_graph,50,0.29121013635825566,2615,691,14,42,"{'clf__C': 100, 'clf__gamma': 0.0001}"
