split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
18,4230,892,12.15130023640662,11.547085201793722,0.28907169259223775,0.3325740318906606,0.30181519653057853,0.3756345177664975,0.34969849342358905,0.42134831460674155,0.39126683263905865,0.3632286995515695,0.3734794432785027,0.4319526627218935,0.08440775068626494,0.09937863083123288,0.07166424674792415,0.056318144955396,0.04788329689301052,0.023780949854913636,0.08945163610848011,-0.01778738936055596
19,3913,1209,12.343470483005367,11.083540115798181,0.23859793494424575,0.31210191082802546,0.31504594107795664,0.3103448275862069,0.3270179684428429,0.3510204081632653,0.37967837740062504,0.3161290322580645,0.35529555665752655,0.3516949152542373,0.1166976217132808,0.03959300442621183,0.04024961557956991,0.04135008766803039,0.011972027364886284,0.028277588214683624,0.06463243632266841,-0.0243828207430985
20,3992,1130,11.823647294589177,12.831858407079647,0.2794781086509334,0.3743119266055046,0.3729373737261504,0.39436619718309857,0.39176005164806904,0.39285714285714285,0.40776813891276475,0.38391224862888484,0.40727107215040204,0.40165631469979296,0.12779296349946861,0.027344388094288352,0.03433369842425166,0.007290117516694394,0.018822677921918662,0.015511020502332995,0.034830765186614376,-0.000497066762362719
21,4150,972,12.216867469879517,11.316872427983538,0.33328263356715176,0.3601694915254237,0.41272104951701033,0.38762886597938145,0.44542674627035356,0.44559585492227977,0.49436144141138405,0.37267080745341613,0.449962352888737,0.46153846153846156,0.11667971932158522,0.10136897001303785,0.03724130337172665,0.07390959555908011,0.03270569675334323,0.004535606618383425,0.08164039189437372,-0.04439908852264707
22,4228,894,12.204351939451277,11.297539149888143,0.25105513865227197,0.3401360544217687,0.37826535611588097,0.36,0.39400389377103584,0.39577836411609496,0.45487533190172963,0.3619489559164733,0.4073255160565396,0.40437158469945356,0.15627037740426764,0.06423553027768486,0.029060159940658636,0.04437158469945357,0.01573853765515487,0.013321622285503765,0.07660997578584866,-0.047549815845190024
23,3952,1170,11.867408906882591,12.649572649572649,0.2292415019068784,0.333889816360601,0.3506606469657726,0.3548922056384743,0.3510744479288021,0.38427947598253276,0.3868286507934485,0.3449419568822554,0.3555168683853082,0.391705069124424,0.12627536647842982,0.05781525276382299,0.004856221419535622,0.0368128634859497,0.0004138009630295092,0.004442420456506113,0.03616800382767593,-0.03131178240814031
24,4128,994,12.185077519379844,11.468812877263582,0.2470563359639228,0.3406813627254509,0.3766917916387123,0.3412698412698413,0.38459928738440574,0.37163814180929094,0.4156725199183304,0.35177865612648224,0.4038833229550029,0.3816793893129771,0.1568269869910801,0.040998026587526215,0.027191531316290596,0.040409548043135846,0.007907495745693438,0.019284035570597158,0.03898072827961807,-0.011789196963327475
25,3968,1154,11.769153225806452,12.99826689774697,0.2647123526425607,0.37961335676625657,0.4400121587493329,0.3704974271012007,0.44375420901133067,0.43859649122807015,0.5071764607300836,0.3876500857632933,0.4604440139490817,0.4449648711943794,0.19573166130652098,0.06535151442812281,0.020431855199748772,0.07446744409317868,0.0037420502619977536,0.016689804937751018,0.06716430198075068,-0.04673244678100191
26,4221,901,11.892916370528312,12.763596004439512,0.23645491606409746,0.3574660633484163,0.32327673712239186,0.358974358974359,0.33350952311699417,0.40236686390532544,0.3455330352453492,0.3470319634703196,0.34590848728158274,0.39622641509433965,0.10945357121748528,0.03876035174592335,0.02263175015919089,0.03725205611998067,0.010232785994602311,0.012398964164588577,0.02225629812295732,0.00037545203623357004
27,4148,974,11.909353905496625,12.628336755646819,0.2833751540343041,0.3531669865642994,0.32055605729684816,0.34959349593495936,0.3323116772903071,0.3922518159806295,0.383409578449184,0.3576923076923077,0.3543071996347673,0.39285714285714285,0.07093204560046323,0.03969015629284345,0.03375114233791915,0.043263646922183485,0.011755619993458921,0.021995522344460228,0.06285352115233583,-0.029102378814416685
