split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
39,2694,617,24.31328878990349,19.124797406807133,0.502793545692674,0.5354313380890924,0.5508142924967531,0.5612405391004979
40,2619,692,23.749522718594886,21.820809248554912,0.5214510605690146,0.5802307902852242,0.6072687127605774,0.6395518574653701
41,2602,709,24.327440430438124,19.746121297602258,0.44011152155983935,0.49300845527044435,0.484450175733756,0.5263176268820544
42,2724,587,24.008810572687224,20.272572402044293,0.5881035935110164,0.6047837203746972,0.6292896108216217,0.6484406842523549
43,2626,685,23.45773038842346,22.919708029197082,0.6372829746790253,0.6757159930354008,0.6765321858927624,0.7001186463136108
44,2661,650,22.923712889891018,25.076923076923073,0.6335691844083562,0.6136698168282689,0.6405918674511156,0.6470994035399092
45,2732,579,22.73060029282577,26.252158894645945,0.5300963581834953,0.579767530827227,0.5622010413859658,0.5847530646521228
46,2655,656,23.992467043314498,20.73170731707317,0.442771807703976,0.46553150135485405,0.46494707629915744,0.4732772536718117
47,2749,562,23.53583121134958,22.419928825622776,0.5307000754337652,0.5762144911173208,0.5908296435071052,0.6252841300232772
48,2705,606,23.401109057301294,23.1023102310231,0.5628524613470043,0.5805090866108188,0.594269649697177,0.5894172129271655
49,2693,618,23.356851095432603,23.300970873786408,0.6025568426548222,0.6058695775282562,0.6143686962232123,0.6091550306459425
50,2626,685,24.105102817974107,20.437956204379564,0.3168229032254886,0.382059412531242,0.3976352321654603,0.3990471581493663
